"precinct_id","district_id","party_id","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
33004,3303,"unm",223,0.503386,1100,467,167,390,0.424545,0.151818,0.354545,21,0.044968
33005,3303,"gd",201,0.450673,1114,459,134,367,0.412029,0.120287,0.329443,10,0.021786
33005,3303,"unm",245,0.549327,1114,459,134,367,0.412029,0.120287,0.329443,10,0.021786
33006,3303,"gd",182,0.538462,700,345,132,290,0.492857,0.188571,0.414286,7,0.02029
33006,3303,"unm",156,0.461538,700,345,132,290,0.492857,0.188571,0.414286,7,0.02029
33034,3301,"gd",320,0.513644,1502,635,188,440,0.42277,0.125166,0.292943,11,0.017323
33034,3301,"unm",303,0.486356,1502,635,188,440,0.42277,0.125166,0.292943,11,0.017323
33036,3303,"gd",250,0.492126,1278,522,185,413,0.408451,0.144757,0.323161,14,0.02682
33036,3303,"unm",258,0.507874,1278,522,185,413,0.408451,0.144757,0.323161,14,0.02682
33038,3303,"gd",113,0.396491,724,295,112,260,0.407459,0.154696,0.359116,10,0.033898
