"precinct_id","precinct_key","district_id","raw_district_id","precinct_number","party_id","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
4028,"990700.4.28","990700",4,28,"lelo","ლევან ლაბაძე",67,0.101669,1346,718,270,619,0.533432,0.200594,0.459881,53,0.073816
4028,"990700.4.28","990700",4,28,"unm","რომეო ფარულავა",209,0.317147,1346,718,270,619,0.533432,0.200594,0.459881,53,0.073816
4029,"990700.4.29","990700",4,29,"gd","ლევან ჯაფარიძე",253,0.522727,1393,529,165,385,0.379756,0.118449,0.276382,41,0.077505
4029,"990700.4.29","990700",4,29,"lelo","ლევან ლაბაძე",6,0.012397,1393,529,165,385,0.379756,0.118449,0.276382,41,0.077505
4029,"990700.4.29","990700",4,29,"unm","რომეო ფარულავა",225,0.464876,1393,529,165,385,0.379756,0.118449,0.276382,41,0.077505
4030,"990700.4.30","990700",4,30,"gd","ლევან ჯაფარიძე",248,0.474187,1480,551,108,436,0.372297,0.072973,0.294595,24,0.043557
4030,"990700.4.30","990700",4,30,"labour","მამუკა ჯუღელი",3,0.005736,1480,551,108,436,0.372297,0.072973,0.294595,24,0.043557
4030,"990700.4.30","990700",4,30,"lelo","ლევან ლაბაძე",3,0.005736,1480,551,108,436,0.372297,0.072973,0.294595,24,0.043557
4030,"990700.4.30","990700",4,30,"unm","რომეო ფარულავა",269,0.51434,1480,551,108,436,0.372297,0.072973,0.294595,24,0.043557
4031,"990700.4.31","990700",4,31,"gd","ლევან ჯაფარიძე",203,0.450111,1283,490,166,389,0.381917,0.129384,0.303196,39,0.079592
4031,"990700.4.31","990700",4,31,"labour","მამუკა ჯუღელი",6,0.013304,1283,490,166,389,0.381917,0.129384,0.303196,39,0.079592
4031,"990700.4.31","990700",4,31,"lelo","ლევან ლაბაძე",4,0.008869,1283,490,166,389,0.381917,0.129384,0.303196,39,0.079592
4031,"990700.4.31","990700",4,31,"unm","რომეო ფარულავა",238,0.527716,1283,490,166,389,0.381917,0.129384,0.303196,39,0.079592
4032,"990700.4.32","990700",4,32,"gd","ლევან ჯაფარიძე",262,0.433775,1087,653,200,517,0.600736,0.183993,0.475621,47,0.071975
4032,"990700.4.32","990700",4,32,"labour","მამუკა ჯუღელი",12,0.019868,1087,653,200,517,0.600736,0.183993,0.475621,47,0.071975
4032,"990700.4.32","990700",4,32,"lelo","ლევან ლაბაძე",50,0.082781,1087,653,200,517,0.600736,0.183993,0.475621,47,0.071975
