"district_id","party_id","name_ka","round","votes","registered","voted","voted_noon","voted_5pm","main_list","special_list","invalid_ballots","vote_share","turnout_pct","noon_pct","five_pct","invalid_pct"
"5004","veterans_patriots_2014","კობა მაკასარაშვილი",1,4,5271,2326,869,1842,5249,22,59,0.001766,0.441282,0.164864,0.349459,0.025365
"5005","gd","მელანო წიწილაშვილი",1,494,2528,1375,522,1046,2511,17,46,0.372549,0.543908,0.206487,0.413766,0.033455
"5005","independent","ბესიკ დეკანოიძე",1,132,2528,1375,522,1046,2511,17,46,0.099548,0.543908,0.206487,0.413766,0.033455
"5005","independent","ბესიკი დეკანოიძე",1,99,2528,1375,522,1046,2511,17,46,0.074661,0.543908,0.206487,0.413766,0.033455
"5005","independent","თამაზი კასრაძე",1,132,2528,1375,522,1046,2511,17,46,0.099548,0.543908,0.206487,0.413766,0.033455
"5005","independent","მალხაზი ქავთარაძე",1,92,2528,1375,522,1046,2511,17,46,0.069382,0.543908,0.206487,0.413766,0.033455
"5005","independent","მამუკა ბედიანიძე",1,290,2528,1375,522,1046,2511,17,46,0.218703,0.543908,0.206487,0.413766,0.033455
"5005","nonparliamentary_opposition_2014","გოჩა ქემერტელიძე",1,8,2528,1375,522,1046,2511,17,46,0.006033,0.543908,0.206487,0.413766,0.033455
"5005","patriots","გიორგი დეკანოიძე",1,59,2528,1375,522,1046,2511,17,46,0.044495,0.543908,0.206487,0.413766,0.033455
"5005","unm","ლევანი ქემერტელიძე",1,19,2528,1375,522,1046,2511,17,46,0.014329,0.543908,0.206487,0.413766,0.033455
"5005","veterans_patriots_2014","გივი მაკასარაშვილი",1,1,2528,1375,522,1046,2511,17,46,0.000754,0.543908,0.206487,0.413766,0.033455
"5006","gd","იაგო ბერიძე",1,1331,4214,2107,770,1756,4180,34,70,0.655988,0.5,0.182724,0.416706,0.033223
"5006","independent","დავით ლაშხი",1,59,4214,2107,770,1756,4180,34,70,0.029078,0.5,0.182724,0.416706,0.033223
"5006","independent","იგორი მესხი",1,289,4214,2107,770,1756,4180,34,70,0.142435,0.5,0.182724,0.416706,0.033223
"5006","independent","იოსებ ნადირაძე",1,144,4214,2107,770,1756,4180,34,70,0.070971,0.5,0.182724,0.416706,0.033223
"5006","nonparliamentary_opposition_2014","ალექსანდრე ცუხიშვილი",1,105,4214,2107,770,1756,4180,34,70,0.05175,0.5,0.182724,0.416706,0.033223
"5006","patriots","თორნიკე შუკაკიძე",1,42,4214,2107,770,1756,4180,34,70,0.0207,0.5,0.182724,0.416706,0.033223
"5006","self_governance_people_2014","ალექსანდრე ხვედელიძე",1,6,4214,2107,770,1756,4180,34,70,0.002957,0.5,0.182724,0.416706,0.033223
"5006","unm","სალომე ყაველაშვილი",1,53,4214,2107,770,1756,4180,34,70,0.026121,0.5,0.182724,0.416706,0.033223
"5007","gd","ერეკლე ჭიღლაძე",1,716,2546,1408,581,1099,2532,14,45,0.525312,0.553024,0.228201,0.431658,0.03196
"5007","independent","ზურაბ აბრამიშვილი",1,51,2546,1408,581,1099,2532,14,45,0.037417,0.553024,0.228201,0.431658,0.03196
"5007","independent","მალხაზი აბრამიშვილი",1,245,2546,1408,581,1099,2532,14,45,0.179751,0.553024,0.228201,0.431658,0.03196
"5007","independent","პეტრე ფალავანდიშვილი",1,231,2546,1408,581,1099,2532,14,45,0.169479,0.553024,0.228201,0.431658,0.03196
"5007","nonparliamentary_opposition_2014","ნიკა ცაბაძე",1,3,2546,1408,581,1099,2532,14,45,0.002201,0.553024,0.228201,0.431658,0.03196
"5007","self_governance_people_2014","იმედა პეტრიაშვილი",1,4,2546,1408,581,1099,2532,14,45,0.002935,0.553024,0.228201,0.431658,0.03196
"5007","unm","ვალია ცუხიშვილი",1,111,2546,1408,581,1099,2532,14,45,0.081438,0.553024,0.228201,0.431658,0.03196
"5007","veterans_patriots_2014","როინი მაკასარაშვილი",1,2,2546,1408,581,1099,2532,14,45,0.001467,0.553024,0.228201,0.431658,0.03196
"5008","burjanadze_united_opposition_2014","დავით ფარქოსაძე",1,44,1730,875,301,666,1721,9,33,0.052443,0.50578,0.173988,0.384971,0.037714
"5008","gd","რევაზ იობაშვილი",1,431,1730,875,301,666,1721,9,33,0.513707,0.50578,0.173988,0.384971,0.037714
"5008","independent","მურთაზი გაბაძე",1,311,1730,875,301,666,1721,9,33,0.370679,0.50578,0.173988,0.384971,0.037714
"5008","labour","ხვიჩა ლომიძე",1,4,1730,875,301,666,1721,9,33,0.004768,0.50578,0.173988,0.384971,0.037714
"5008","nonparliamentary_opposition_2014","მევლუდი შარვაძე",1,49,1730,875,301,666,1721,9,33,0.058403,0.50578,0.173988,0.384971,0.037714
"5009","gd","თორნიკე ჭიღლაძე",1,866,4494,2511,1025,1918,4474,20,89,0.358295,0.558745,0.228082,0.426791,0.035444
"5009","independent","ანდრია კაპანაძე",1,679,4494,2511,1025,1918,4474,20,89,0.280927,0.558745,0.228082,0.426791,0.035444
"5009","independent","გიორგი იაკობაშვილი",1,811,4494,2511,1025,1918,4474,20,89,0.33554,0.558745,0.228082,0.426791,0.035444
"5009","labour","ინა სადღობელაშვილით",1,3,4494,2511,1025,1918,4474,20,89,0.001241,0.558745,0.228082,0.426791,0.035444
"5009","self_governance_people_2014","მალხაზი მაჭარაშვილი",1,2,4494,2511,1025,1918,4474,20,89,0.000827,0.558745,0.228082,0.426791,0.035444
"5009","unm","თეიმურაზ ზაბახიძე",1,48,4494,2511,1025,1918,4474,20,89,0.019859,0.558745,0.228082,0.426791,0.035444
"5009","veterans_patriots_2014","ლაშა ჭიღლაძე",1,8,4494,2511,1025,1918,4474,20,89,0.00331,0.558745,0.228082,0.426791,0.035444
"5010","gd","გივი კუჭაშვილი",1,167,580,319,171,301,572,8,22,0.575862,0.55,0.294828,0.518966,0.068966
"5010","independent","ასმათი ჯაჯანიძე",1,95,580,319,171,301,572,8,22,0.327586,0.55,0.294828,0.518966,0.068966
"5010","nonparliamentary_opposition_2014","რომანი კაციტაძე",1,16,580,319,171,301,572,8,22,0.055172,0.55,0.294828,0.518966,0.068966
"5010","self_governance_people_2014","სოფიო ბუღაძე",1,4,580,319,171,301,572,8,22,0.013793,0.55,0.294828,0.518966,0.068966
"5010","unm","ლუბა გოგავა",1,8,580,319,171,301,572,8,22,0.027586,0.55,0.294828,0.518966,0.068966
"5011","gd","გოჩა ახვლედიანი",1,1208,4474,2133,768,1702,4438,36,68,0.586408,0.476755,0.171658,0.38042,0.03188
"5011","independent","ბადრი ლომაურიძე",1,313,4474,2133,768,1702,4438,36,68,0.151942,0.476755,0.171658,0.38042,0.03188
"5011","independent","გურამი შუკაკიძე",1,203,4474,2133,768,1702,4438,36,68,0.098544,0.476755,0.171658,0.38042,0.03188
"5011","independent","დავითი ჩხიტუნიძე",1,63,4474,2133,768,1702,4438,36,68,0.030583,0.476755,0.171658,0.38042,0.03188
"5011","independent","დიანა ბერიძე",1,44,4474,2133,768,1702,4438,36,68,0.021359,0.476755,0.171658,0.38042,0.03188
"5011","independent","თამაზი გიორგაძე",1,45,4474,2133,768,1702,4438,36,68,0.021845,0.476755,0.171658,0.38042,0.03188
"5011","labour","იოსები დავაძე",1,7,4474,2133,768,1702,4438,36,68,0.003398,0.476755,0.171658,0.38042,0.03188
"5011","patriots","კახაბერი ჭიტაძე",1,98,4474,2133,768,1702,4438,36,68,0.047573,0.476755,0.171658,0.38042,0.03188
"5011","self_governance_people_2014","ავთანდილ შუკაკიძე",1,7,4474,2133,768,1702,4438,36,68,0.003398,0.476755,0.171658,0.38042,0.03188
"5011","unm","გივი ხვედელიძე",1,44,4474,2133,768,1702,4438,36,68,0.021359,0.476755,0.171658,0.38042,0.03188
"5011","veterans_patriots_2014","მერაბი მაკასარაშვილი",1,28,4474,2133,768,1702,4438,36,68,0.013592,0.476755,0.171658,0.38042,0.03188
"5012","gd","ირაკლი ტეფნაძე",1,278,1261,768,306,614,1254,7,9,0.367725,0.60904,0.242665,0.486915,0.011719
"5012","independent","დავით შუბითიძე",1,377,1261,768,306,614,1254,7,9,0.498677,0.60904,0.242665,0.486915,0.011719
"5012","patriots","ხვიჩა გრძელიძე",1,63,1261,768,306,614,1254,7,9,0.083333,0.60904,0.242665,0.486915,0.011719
"5012","unm","ჯამბულ რიკაძე",1,37,1261,768,306,614,1254,7,9,0.048942,0.60904,0.242665,0.486915,0.011719
"5012","veterans_patriots_2014","მუხრან ქიმაძე",1,1,1261,768,306,614,1254,7,9,0.001323,0.60904,0.242665,0.486915,0.011719
"5013","burjanadze_united_opposition_2014","თამაზ დოღაძე",1,140,2488,1315,460,1093,2476,12,19,0.108359,0.528537,0.184887,0.439309,0.014449
"5013","gd","რუსუდანი ნოზაძე",1,622,2488,1315,460,1093,2476,12,19,0.481424,0.528537,0.184887,0.439309,0.014449
"5013","independent","გოჩა ნოზაძე",1,95,2488,1315,460,1093,2476,12,19,0.073529,0.528537,0.184887,0.439309,0.014449
"5013","independent","თამაზი ნოზაძე",1,28,2488,1315,460,1093,2476,12,19,0.021672,0.528537,0.184887,0.439309,0.014449
"5013","independent","მერაბი ნოზაძე",1,34,2488,1315,460,1093,2476,12,19,0.026316,0.528537,0.184887,0.439309,0.014449
"5013","independent","მიხეილ ნოზაძე",1,58,2488,1315,460,1093,2476,12,19,0.044892,0.528537,0.184887,0.439309,0.014449
"5013","independent","ნიკოლოზი ცარციძე",1,46,2488,1315,460,1093,2476,12,19,0.035604,0.528537,0.184887,0.439309,0.014449
"5013","independent","ნუგზარი კაპანაძე",1,250,2488,1315,460,1093,2476,12,19,0.193498,0.528537,0.184887,0.439309,0.014449
"5013","unm","შალვა ვაშაძე",1,18,2488,1315,460,1093,2476,12,19,0.013932,0.528537,0.184887,0.439309,0.014449
"5013","veterans_patriots_2014","ბადრი ქიმაძე",1,1,2488,1315,460,1093,2476,12,19,0.000774,0.528537,0.184887,0.439309,0.014449
"508","burjanadze_united_opposition_2014","გარნიკ სიმონიანი",1,1023,39306,11965,4226,9217,39106,200,545,0.090021,0.304406,0.107515,0.234493,0.04555
"508","christian_democrats_2014","ზურაბ ხუციშვილი",1,58,39306,11965,4226,9217,39106,200,545,0.005104,0.304406,0.107515,0.234493,0.04555
"508","gd","ილია ჯიშკარიანი",1,5446,39306,11965,4226,9217,39106,200,545,0.479233,0.304406,0.107515,0.234493,0.04555
"508","greens_2014","ბადრი მანიჟაშვილი",1,178,39306,11965,4226,9217,39106,200,545,0.015663,0.304406,0.107515,0.234493,0.04555
"508","labour","კარენ ტერ-ოგანეზოვი",1,247,39306,11965,4226,9217,39106,200,545,0.021735,0.304406,0.107515,0.234493,0.04555
"508","nonparliamentary_opposition_2014","როლანდ ბერიძე",1,304,39306,11965,4226,9217,39106,200,545,0.026751,0.304406,0.107515,0.234493,0.04555
"508","reformers_2014","იზა ფხოველიშვილი",1,98,39306,11965,4226,9217,39106,200,545,0.008624,0.304406,0.107515,0.234493,0.04555
"508","self_governance_people_2014","ზაალ ორჯანელი",1,97,39306,11965,4226,9217,39106,200,545,0.008536,0.304406,0.107515,0.234493,0.04555
"508","ufali_2014","ხაჩატურ ვართანიანცი",1,61,39306,11965,4226,9217,39106,200,545,0.005368,0.304406,0.107515,0.234493,0.04555
"508","unm","ბესიკი კვიციანი",1,3747,39306,11965,4226,9217,39106,200,545,0.329725,0.304406,0.107515,0.234493,0.04555
"508","veterans_patriots_2014","გიორგი ყველაშვილი",1,80,39306,11965,4226,9217,39106,200,545,0.00704,0.304406,0.107515,0.234493,0.04555
"508","workers_council_2014","თამარ დევსურაშვილი",1,25,39306,11965,4226,9217,39106,200,545,0.0022,0.304406,0.107515,0.234493,0.04555
"509","burjanadze_united_opposition_2014","ვალერ ჩოჩია",1,764,28335,9860,3472,7626,28179,156,424,0.081337,0.34798,0.122534,0.269137,0.043002
"509","christian_democrats_2014","ლაშა მახათაძე",1,45,28335,9860,3472,7626,28179,156,424,0.004791,0.34798,0.122534,0.269137,0.043002
"509","gd","ზურაბ ნეფარიძე",1,4279,28335,9860,3472,7626,28179,156,424,0.455552,0.34798,0.122534,0.269137,0.043002
"509","kostava_society","ლიანა ნიკოლაიშვილი",1,38,28335,9860,3472,7626,28179,156,424,0.004046,0.34798,0.122534,0.269137,0.043002
"509","labour","ლიანა ნიკურაძე",1,244,28335,9860,3472,7626,28179,156,424,0.025977,0.34798,0.122534,0.269137,0.043002
"509","nonparliamentary_opposition_2014","ვახტანგ ჟორდანია",1,125,28335,9860,3472,7626,28179,156,424,0.013308,0.34798,0.122534,0.269137,0.043002
"509","our_georgia_2014","გიორგი გოგებაშვილი",1,33,28335,9860,3472,7626,28179,156,424,0.003513,0.34798,0.122534,0.269137,0.043002
"509","patriots","თამაზ ვაშაკიძე",1,392,28335,9860,3472,7626,28179,156,424,0.041733,0.34798,0.122534,0.269137,0.043002
"509","reformers_2014","გიორგი ბუაძე",1,107,28335,9860,3472,7626,28179,156,424,0.011391,0.34798,0.122534,0.269137,0.043002
"509","self_governance_people_2014","ნათია გაგიშვილი",1,40,28335,9860,3472,7626,28179,156,424,0.004258,0.34798,0.122534,0.269137,0.043002
"509","unity_hall_2014","იოსებ ხიმშიაშვილი",1,181,28335,9860,3472,7626,28179,156,424,0.01927,0.34798,0.122534,0.269137,0.043002
"509","unm","დავით კირთაძე",1,3131,28335,9860,3472,7626,28179,156,424,0.333333,0.34798,0.122534,0.269137,0.043002
"509","workers_council_2014","ირინე რუხაძე",1,14,28335,9860,3472,7626,28179,156,424,0.00149,0.34798,0.122534,0.269137,0.043002
"510","burjanadze_united_opposition_2014","კახაბერ ძაგანია",1,1003,37479,12115,4417,9534,37258,221,551,0.087119,0.323248,0.117853,0.254382,0.045481
"510","gd","ირაკლი აბუსერიძე",1,5543,37479,12115,4417,9534,37258,221,551,0.481456,0.323248,0.117853,0.254382,0.045481
"510","georgias_way_2014","თინათინი ფეიქრიშვილი",1,103,37479,12115,4417,9534,37258,221,551,0.008946,0.323248,0.117853,0.254382,0.045481
"510","labour","პელაგია თანიაშვილი",1,351,37479,12115,4417,9534,37258,221,551,0.030487,0.323248,0.117853,0.254382,0.045481
"510","nonparliamentary_opposition_2014","რამაზ ცატავა",1,266,37479,12115,4417,9534,37258,221,551,0.023104,0.323248,0.117853,0.254382,0.045481
"510","patriots","ჯონი კერესელიძე",1,669,37479,12115,4417,9534,37258,221,551,0.058108,0.323248,0.117853,0.254382,0.045481
"510","self_governance_people_2014","გივი ტურაშვილი",1,49,37479,12115,4417,9534,37258,221,551,0.004256,0.323248,0.117853,0.254382,0.045481
"510","unity_hall_2014","დავით ძიძიკაშვილი",1,194,37479,12115,4417,9534,37258,221,551,0.016851,0.323248,0.117853,0.254382,0.045481
"510","unm","გიორგი ონიანი",1,3308,37479,12115,4417,9534,37258,221,551,0.287327,0.323248,0.117853,0.254382,0.045481
"510","workers_council_2014","ნოდარ ებანოიძე",1,27,37479,12115,4417,9534,37258,221,551,0.002345,0.323248,0.117853,0.254382,0.045481
"5101","burjanadze_united_opposition_2014","დავით ფერაძე",1,872,19373,6126,2328,4485,19246,127,271,0.149828,0.316213,0.120167,0.231508,0.044238
"5101","gd","დავით მაღრაძე",1,2552,19373,6126,2328,4485,19246,127,271,0.438488,0.316213,0.120167,0.231508,0.044238
"5101","georgias_way_2014","გია ნემსაძე",1,198,19373,6126,2328,4485,19246,127,271,0.034021,0.316213,0.120167,0.231508,0.044238
"5101","independent","თეიმურაზ ფერაძე",1,126,19373,6126,2328,4485,19246,127,271,0.021649,0.316213,0.120167,0.231508,0.044238
"5101","labour","დავით გამცემლიძე",1,204,19373,6126,2328,4485,19246,127,271,0.035052,0.316213,0.120167,0.231508,0.044238
"5101","nonparliamentary_opposition_2014","გივი თუთბერიძე",1,234,19373,6126,2328,4485,19246,127,271,0.040206,0.316213,0.120167,0.231508,0.044238
"5101","sakhalkho_party_2014","გიორგი ჭანტურიძე",1,111,19373,6126,2328,4485,19246,127,271,0.019072,0.316213,0.120167,0.231508,0.044238
"5101","self_governance_people_2014","ვაჟა ბაზღაძე",1,233,19373,6126,2328,4485,19246,127,271,0.040034,0.316213,0.120167,0.231508,0.044238
"5101","unm","ვარლამი სირდაძე",1,1290,19373,6126,2328,4485,19246,127,271,0.221649,0.316213,0.120167,0.231508,0.044238
"5102","burjanadze_united_opposition_2014","პარმენი მაღლაკელიძე",1,30,1123,594,250,492,1121,2,14,0.051903,0.52894,0.222618,0.438112,0.023569
"5102","gd","ვახტანგი სახვაძე",1,199,1123,594,250,492,1121,2,14,0.344291,0.52894,0.222618,0.438112,0.023569
"5102","independent","კობა გოჩელეიშვილი",1,308,1123,594,250,492,1121,2,14,0.532872,0.52894,0.222618,0.438112,0.023569
"5102","nonparliamentary_opposition_2014","ნინო გვალია",1,9,1123,594,250,492,1121,2,14,0.015571,0.52894,0.222618,0.438112,0.023569
"5102","sakhalkho_party_2014","იოსებ ჩუბინიძე",1,1,1123,594,250,492,1121,2,14,0.00173,0.52894,0.222618,0.438112,0.023569
"5102","self_governance_people_2014","ნინო კვინიკაძე",1,4,1123,594,250,492,1121,2,14,0.00692,0.52894,0.222618,0.438112,0.023569
"5102","unm","ნათია ფერაძე",1,27,1123,594,250,492,1121,2,14,0.046713,0.52894,0.222618,0.438112,0.023569
"5103","gd","რობერტი მახათაძე",1,299,1385,586,240,485,1384,1,19,0.528269,0.423105,0.173285,0.350181,0.032423
"5103","georgias_way_2014","პაატა ჭუმბურიძე",1,91,1385,586,240,485,1384,1,19,0.160777,0.423105,0.173285,0.350181,0.032423
"5103","nonparliamentary_opposition_2014","ვასილ ლელაძე",1,4,1385,586,240,485,1384,1,19,0.007067,0.423105,0.173285,0.350181,0.032423
"5103","self_governance_people_2014","ლევან ლომსაძე",1,29,1385,586,240,485,1384,1,19,0.051237,0.423105,0.173285,0.350181,0.032423
"5103","unm","არჩილ ხვედელიძე",1,143,1385,586,240,485,1384,1,19,0.25265,0.423105,0.173285,0.350181,0.032423
"5104","burjanadze_united_opposition_2014","ვახტანგი ზალიკიანი",1,188,1933,953,323,765,1920,13,31,0.205464,0.493016,0.167098,0.395758,0.032529
"5104","gd","თორნიკე კახნიაშვილი",1,358,1933,953,323,765,1920,13,31,0.391257,0.493016,0.167098,0.395758,0.032529
"5104","georgias_way_2014","ნინო სალაძე",1,15,1933,953,323,765,1920,13,31,0.016393,0.493016,0.167098,0.395758,0.032529
"5104","nonparliamentary_opposition_2014","მურმან ცერცვაძე",1,34,1933,953,323,765,1920,13,31,0.037158,0.493016,0.167098,0.395758,0.032529
"5104","sakhalkho_party_2014","ავთანდილ შოთაძე",1,51,1933,953,323,765,1920,13,31,0.055738,0.493016,0.167098,0.395758,0.032529
"5104","unm","გელა სალაძე",1,269,1933,953,323,765,1920,13,31,0.293989,0.493016,0.167098,0.395758,0.032529
"5105","burjanadze_united_opposition_2014","ზაალ ფერაძე",1,522,2210,1197,415,955,2201,9,26,0.446918,0.541629,0.187783,0.432127,0.021721
"5105","gd","ივანე სამხარაძე",1,418,2210,1197,415,955,2201,9,26,0.357877,0.541629,0.187783,0.432127,0.021721
"5105","independent","თორნიკე სილაქაძე",1,76,2210,1197,415,955,2201,9,26,0.065068,0.541629,0.187783,0.432127,0.021721
"5105","sakhalkho_party_2014","შორენა შველიძე",1,37,2210,1197,415,955,2201,9,26,0.031678,0.541629,0.187783,0.432127,0.021721
"5105","unm","თენგიზ ღვინერია",1,115,2210,1197,415,955,2201,9,26,0.098459,0.541629,0.187783,0.432127,0.021721
"5106","burjanadze_united_opposition_2014","რაული შერგელაშვილი",1,181,1540,773,257,639,1528,12,25,0.24328,0.501948,0.166883,0.414935,0.032342
"5106","gd","ირაკლი კვეტენაძე",1,282,1540,773,257,639,1528,12,25,0.379032,0.501948,0.166883,0.414935,0.032342
"5106","independent","მერაბ მასხარაშვილი",1,167,1540,773,257,639,1528,12,25,0.224462,0.501948,0.166883,0.414935,0.032342
"5106","nonparliamentary_opposition_2014","როლანდი წულუკიძე",1,46,1540,773,257,639,1528,12,25,0.061828,0.501948,0.166883,0.414935,0.032342
"5106","sakhalkho_party_2014","ნონა ბოგვერაძე",1,2,1540,773,257,639,1528,12,25,0.002688,0.501948,0.166883,0.414935,0.032342
"5106","unm","რატი სვანიძე",1,66,1540,773,257,639,1528,12,25,0.08871,0.501948,0.166883,0.414935,0.032342
"5107","burjanadze_united_opposition_2014","ომარ სხილაძე",1,7,901,509,173,430,898,3,9,0.014085,0.564928,0.192009,0.477248,0.017682
"5107","gd","ია თურმანიძე",1,196,901,509,173,430,898,3,9,0.394366,0.564928,0.192009,0.477248,0.017682
"5107","georgias_way_2014","ბებური მაჭავარიანი",1,10,901,509,173,430,898,3,9,0.020121,0.564928,0.192009,0.477248,0.017682
"5107","independent","ჯემალ სულიაშვილი",1,37,901,509,173,430,898,3,9,0.074447,0.564928,0.192009,0.477248,0.017682
"5107","nonparliamentary_opposition_2014","მურადი სვანიძე",1,21,901,509,173,430,898,3,9,0.042254,0.564928,0.192009,0.477248,0.017682
"5107","unm","გელა სხილაძე",1,226,901,509,173,430,898,3,9,0.454728,0.564928,0.192009,0.477248,0.017682
"5108","burjanadze_united_opposition_2014","მარინე ბურჯანაძე",1,42,2900,1080,190,434,2887,13,42,0.04058,0.372414,0.065517,0.149655,0.038889
"5108","gd","რომან ხუსკივაძე",1,241,2900,1080,190,434,2887,13,42,0.23285,0.372414,0.065517,0.149655,0.038889
"5108","independent","გრიგოლ შარვაძე",1,102,2900,1080,190,434,2887,13,42,0.098551,0.372414,0.065517,0.149655,0.038889
"5108","labour","ეთერი ჩუბინიძე",1,25,2900,1080,190,434,2887,13,42,0.024155,0.372414,0.065517,0.149655,0.038889
"5108","nonparliamentary_opposition_2014","ამირან გაბრიჭიძე",1,58,2900,1080,190,434,2887,13,42,0.056039,0.372414,0.065517,0.149655,0.038889
"5108","sakhalkho_party_2014","არჩილ კვანტრიშვილი",1,4,2900,1080,190,434,2887,13,42,0.003865,0.372414,0.065517,0.149655,0.038889
"5108","unm","თედო ჩხიკვაძე",1,190,2900,1080,190,434,2887,13,42,0.183575,0.372414,0.065517,0.149655,0.038889
"5108","veterans_patriots_2014","ტარიელ ხუსკივაძე",1,373,2900,1080,190,434,2887,13,42,0.360386,0.372414,0.065517,0.149655,0.038889
"5109","burjanadze_united_opposition_2014","იოსები ჯანიაშვილი",1,355,3101,1762,688,1469,3097,4,66,0.209811,0.568204,0.221864,0.473718,0.037457
"5109","gd","ოლეგ ჭანკოტაძე",1,894,3101,1762,688,1469,3097,4,66,0.528369,0.568204,0.221864,0.473718,0.037457
"5109","georgias_way_2014","ირაკლი დუგლაძე",1,14,3101,1762,688,1469,3097,4,66,0.008274,0.568204,0.221864,0.473718,0.037457
"5109","nonparliamentary_opposition_2014","ჯაბა მუმლაძე",1,144,3101,1762,688,1469,3097,4,66,0.085106,0.568204,0.221864,0.473718,0.037457
"5109","sakhalkho_party_2014","მერაბ ჭუმბაძე",1,2,3101,1762,688,1469,3097,4,66,0.001182,0.568204,0.221864,0.473718,0.037457
"5109","self_governance_people_2014","დავით გოგოლაძე",1,16,3101,1762,688,1469,3097,4,66,0.009456,0.568204,0.221864,0.473718,0.037457
"5109","unm","ბეჟან ჩუბინიძე",1,261,3101,1762,688,1469,3097,4,66,0.154255,0.568204,0.221864,0.473718,0.037457
"5109","veterans_patriots_2014","უჩა ჩუბინიძე",1,6,3101,1762,688,1469,3097,4,66,0.003546,0.568204,0.221864,0.473718,0.037457
"5110","burjanadze_united_opposition_2014","მალხაზ ფაღავა",1,278,3673,1586,609,1311,3651,22,37,0.180169,0.4318,0.165805,0.356929,0.023329
"5110","gd","რომან ჯუღელი",1,843,3673,1586,609,1311,3651,22,37,0.546338,0.4318,0.165805,0.356929,0.023329
"5110","georgias_way_2014","ლევანი გეწაძე",1,110,3673,1586,609,1311,3651,22,37,0.07129,0.4318,0.165805,0.356929,0.023329
"5110","nonparliamentary_opposition_2014","მამუკა მერკვილაძე",1,64,3673,1586,609,1311,3651,22,37,0.041478,0.4318,0.165805,0.356929,0.023329
"5110","sakhalkho_party_2014","რუსუდან მოლარიშვილი",1,5,3673,1586,609,1311,3651,22,37,0.00324,0.4318,0.165805,0.356929,0.023329
"5110","self_governance_people_2014","ალექსანდრე ჯუღელი",1,14,3673,1586,609,1311,3651,22,37,0.009073,0.4318,0.165805,0.356929,0.023329
"5110","unm","გიორგი ჯუღელი",1,229,3673,1586,609,1311,3651,22,37,0.148412,0.4318,0.165805,0.356929,0.023329
"5111","burjanadze_united_opposition_2014","სერგო ჭულუხაძე",1,39,2199,1270,510,1028,2188,11,42,0.031941,0.577535,0.231924,0.467485,0.033071
"5111","gd","გელა კაპანაძე",1,472,2199,1270,510,1028,2188,11,42,0.386568,0.577535,0.231924,0.467485,0.033071
"5111","independent","იმედა ბებიაშვილი",1,686,2199,1270,510,1028,2188,11,42,0.561835,0.577535,0.231924,0.467485,0.033071
"5111","labour","აკაკი ნიქაბაძე",1,8,2199,1270,510,1028,2188,11,42,0.006552,0.577535,0.231924,0.467485,0.033071
"5111","sakhalkho_party_2014","ლამარა გეწაძე",1,5,2199,1270,510,1028,2188,11,42,0.004095,0.577535,0.231924,0.467485,0.033071
"5111","self_governance_people_2014","ჯემალი ჯუღელი",1,11,2199,1270,510,1028,2188,11,42,0.009009,0.577535,0.231924,0.467485,0.033071
"5112","gd","გალაქტიონ ვარდოსანიძე",1,567,1969,905,333,718,1962,7,24,0.648741,0.459624,0.169121,0.364652,0.026519
"5112","georgias_way_2014","დავით გოგბერაშვილი",1,116,1969,905,333,718,1962,7,24,0.132723,0.459624,0.169121,0.364652,0.026519
"5112","sakhalkho_party_2014","მამუკა კვინიკაძე",1,20,1969,905,333,718,1962,7,24,0.022883,0.459624,0.169121,0.364652,0.026519
"5112","unm","ოთარი მაღლაკელიძე",1,171,1969,905,333,718,1962,7,24,0.195652,0.459624,0.169121,0.364652,0.026519
"5113","burjanadze_united_opposition_2014","გელა გაჩეჩილაძე",1,26,1597,820,326,700,1592,5,17,0.032459,0.513463,0.204133,0.438322,0.020732
"5113","gd","ნუგზარი ფერაძე",1,432,1597,820,326,700,1592,5,17,0.539326,0.513463,0.204133,0.438322,0.020732
"5113","georgias_way_2014","ზაზა საყვარელიძე",1,41,1597,820,326,700,1592,5,17,0.051186,0.513463,0.204133,0.438322,0.020732
"5113","nonparliamentary_opposition_2014","როლანდი ზიბზიბაძე",1,104,1597,820,326,700,1592,5,17,0.129838,0.513463,0.204133,0.438322,0.020732
"5113","sakhalkho_party_2014","ლალი ბებიაშვილი",1,6,1597,820,326,700,1592,5,17,0.007491,0.513463,0.204133,0.438322,0.020732
"5113","unm","გაგა ლაბაძე",1,192,1597,820,326,700,1592,5,17,0.2397,0.513463,0.204133,0.438322,0.020732
"5114","burjanadze_united_opposition_2014","მაია ჩხეიძე",1,478,1523,816,219,709,1513,10,32,0.613607,0.535785,0.143795,0.465529,0.039216
"5114","gd","რუსუდან ჩინჩალაძე",1,224,1523,816,219,709,1513,10,32,0.287548,0.535785,0.143795,0.465529,0.039216
"5114","labour","თამაზი პირველაშვილი",1,5,1523,816,219,709,1513,10,32,0.006418,0.535785,0.143795,0.465529,0.039216
"5114","nonparliamentary_opposition_2014","ავთანდილ მაჭავარიანი",1,5,1523,816,219,709,1513,10,32,0.006418,0.535785,0.143795,0.465529,0.039216
"5114","sakhalkho_party_2014","იური თუთბერიძე",1,11,1523,816,219,709,1513,10,32,0.014121,0.535785,0.143795,0.465529,0.039216
"5114","unm","პაატა ჭუმბაძე",1,56,1523,816,219,709,1513,10,32,0.071887,0.535785,0.143795,0.465529,0.039216
