"precinct_id","selfgov_id","party_id","party_num","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
1012,1,"kostava_society","30","გიორგი ლილუაშვილი",1,0.001531,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
1012,1,"labour","20","ასმათ ტყაბლაძე",9,0.013783,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
1012,1,"nonparliamentary_opposition_2014","1","კახა კუკავა",10,0.015314,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
1012,1,"patriots","8","ირმა ინაშვილი",42,0.064319,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
1012,1,"reformers_2014","11","ირაკლი ღლონტი",3,0.004594,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
1012,1,"self_governance_people_2014","9","სერგო ჯავახიძე",0,0,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
1012,1,"ufali_2014","7","მიხეილ სალუაშვილი",1,0.001531,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
1012,1,"unm","5","ნიკანორ მელია",209,0.320061,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
1012,1,"workers_council_2014","36","როინ ლიპარტელიანი",0,0,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
1013,1,"burjanadze_united_opposition_2014","3","დიმიტრი ლორთქიფანიძე",54,0.116883,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
1013,1,"future_georgia_2014","13","გიორგი ლაღიძე",0,0,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
1013,1,"gd","41","დავით ნარმანია",227,0.491342,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
1013,1,"georgias_way_2014","18","თეიმურაზ მურვანიძე",3,0.006494,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
1013,1,"greens_2014","6","გიორგი გაჩეჩილაძე",4,0.008658,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
1013,1,"kostava_society","30","გიორგი ლილუაშვილი",0,0,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
1013,1,"labour","20","ასმათ ტყაბლაძე",11,0.02381,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
1013,1,"nonparliamentary_opposition_2014","1","კახა კუკავა",8,0.017316,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
1013,1,"patriots","8","ირმა ინაშვილი",33,0.071429,1281,474,179,394,0.370023,0.139735,0.307572,11,0.023207
