precinct_id,precinct_key,district_id,electoral_district_id,district_name_ka,precinct_number,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
79028,79028,79028,79,ბათუმი,28,industry_sakartvelo,ირაკლი ჯაში,10,0.0257,1365,405,160,347,0.2967,0.1172,0.2542,16,0.0395
79028,79028,79028,79,ბათუმი,28,adj2008_chven_tviton,ზურაბ ცეცხლაძე,14,0.036,1365,405,160,347,0.2967,0.1172,0.2542,16,0.0395
79028,79028,79028,79,ბათუმი,28,unm,ზაზა გოგოტიშვილი,294,0.7558,1365,405,160,347,0.2967,0.1172,0.2542,16,0.0395
79028,79028,79028,79,ბათუმი,28,christian_democrats_2008,ნიაზ ზოსიძე,41,0.1054,1365,405,160,347,0.2967,0.1172,0.2542,16,0.0395
79029,79029,79029,79,ბათუმი,29,adj2008_united_communist,თეიმურაზ სამნიძე,18,0.0525,1319,368,135,310,0.279,0.1024,0.235,25,0.0679
79029,79029,79029,79,ბათუმი,29,adj2008_kartuli_dasi,ბესიკი რატიანი,12,0.035,1319,368,135,310,0.279,0.1024,0.235,25,0.0679
79029,79029,79029,79,ბათუმი,29,industry_sakartvelo,ირაკლი ჯაში,33,0.0962,1319,368,135,310,0.279,0.1024,0.235,25,0.0679
79029,79029,79029,79,ბათუმი,29,adj2008_chven_tviton,ზურაბ ცეცხლაძე,5,0.0146,1319,368,135,310,0.279,0.1024,0.235,25,0.0679
79029,79029,79029,79,ბათუმი,29,unm,ზაზა გოგოტიშვილი,212,0.6181,1319,368,135,310,0.279,0.1024,0.235,25,0.0679
79029,79029,79029,79,ბათუმი,29,christian_democrats_2008,ნიაზ ზოსიძე,63,0.1837,1319,368,135,310,0.279,0.1024,0.235,25,0.0679
79030,79030,79030,79,ბათუმი,30,adj2008_united_communist,თეიმურაზ სამნიძე,25,0.0502,1541,515,159,385,0.3342,0.1032,0.2498,17,0.033
79030,79030,79030,79,ბათუმი,30,adj2008_kartuli_dasi,ბესიკი რატიანი,15,0.0301,1541,515,159,385,0.3342,0.1032,0.2498,17,0.033
79030,79030,79030,79,ბათუმი,30,industry_sakartvelo,ირაკლი ჯაში,11,0.0221,1541,515,159,385,0.3342,0.1032,0.2498,17,0.033
79030,79030,79030,79,ბათუმი,30,adj2008_chven_tviton,ზურაბ ცეცხლაძე,6,0.012,1541,515,159,385,0.3342,0.1032,0.2498,17,0.033
79030,79030,79030,79,ბათუმი,30,unm,ზაზა გოგოტიშვილი,361,0.7249,1541,515,159,385,0.3342,0.1032,0.2498,17,0.033
79030,79030,79030,79,ბათუმი,30,christian_democrats_2008,ნიაზ ზოსიძე,80,0.1606,1541,515,159,385,0.3342,0.1032,0.2498,17,0.033
79031,79031,79031,79,ბათუმი,31,adj2008_united_communist,თეიმურაზ სამნიძე,14,0.0325,1397,449,191,381,0.3214,0.1367,0.2727,18,0.0401
79031,79031,79031,79,ბათუმი,31,adj2008_kartuli_dasi,ბესიკი რატიანი,11,0.0255,1397,449,191,381,0.3214,0.1367,0.2727,18,0.0401
79031,79031,79031,79,ბათუმი,31,industry_sakartvelo,ირაკლი ჯაში,10,0.0232,1397,449,191,381,0.3214,0.1367,0.2727,18,0.0401
79031,79031,79031,79,ბათუმი,31,adj2008_chven_tviton,ზურაბ ცეცხლაძე,10,0.0232,1397,449,191,381,0.3214,0.1367,0.2727,18,0.0401
79031,79031,79031,79,ბათუმი,31,unm,ზაზა გოგოტიშვილი,322,0.7471,1397,449,191,381,0.3214,0.1367,0.2727,18,0.0401
79031,79031,79031,79,ბათუმი,31,christian_democrats_2008,ნიაზ ზოსიძე,64,0.1485,1397,449,191,381,0.3214,0.1367,0.2727,18,0.0401
79032,79032,79032,79,ბათუმი,32,adj2008_united_communist,თეიმურაზ სამნიძე,9,0.0264,1433,361,126,270,0.2519,0.0879,0.1884,20,0.0554
79032,79032,79032,79,ბათუმი,32,adj2008_kartuli_dasi,ბესიკი რატიანი,5,0.0147,1433,361,126,270,0.2519,0.0879,0.1884,20,0.0554
79032,79032,79032,79,ბათუმი,32,industry_sakartvelo,ირაკლი ჯაში,11,0.0323,1433,361,126,270,0.2519,0.0879,0.1884,20,0.0554
79032,79032,79032,79,ბათუმი,32,adj2008_chven_tviton,ზურაბ ცეცხლაძე,7,0.0205,1433,361,126,270,0.2519,0.0879,0.1884,20,0.0554
79032,79032,79032,79,ბათუმი,32,unm,ზაზა გოგოტიშვილი,242,0.7097,1433,361,126,270,0.2519,0.0879,0.1884,20,0.0554
79032,79032,79032,79,ბათუმი,32,christian_democrats_2008,ნიაზ ზოსიძე,67,0.1965,1433,361,126,270,0.2519,0.0879,0.1884,20,0.0554
79033,79033,79033,79,ბათუმი,33,adj2008_united_communist,თეიმურაზ სამნიძე,9,0.0227,1420,409,156,326,0.288,0.1099,0.2296,13,0.0318
79033,79033,79033,79,ბათუმი,33,adj2008_kartuli_dasi,ბესიკი რატიანი,11,0.0278,1420,409,156,326,0.288,0.1099,0.2296,13,0.0318
79033,79033,79033,79,ბათუმი,33,industry_sakartvelo,ირაკლი ჯაში,4,0.0101,1420,409,156,326,0.288,0.1099,0.2296,13,0.0318
79033,79033,79033,79,ბათუმი,33,adj2008_chven_tviton,ზურაბ ცეცხლაძე,10,0.0253,1420,409,156,326,0.288,0.1099,0.2296,13,0.0318
79033,79033,79033,79,ბათუმი,33,unm,ზაზა გოგოტიშვილი,284,0.7172,1420,409,156,326,0.288,0.1099,0.2296,13,0.0318
79033,79033,79033,79,ბათუმი,33,christian_democrats_2008,ნიაზ ზოსიძე,78,0.197,1420,409,156,326,0.288,0.1099,0.2296,13,0.0318
79034,79034,79034,79,ბათუმი,34,adj2008_united_communist,თეიმურაზ სამნიძე,5,0.015,1187,351,144,311,0.2957,0.1213,0.262,18,0.0513
79034,79034,79034,79,ბათუმი,34,adj2008_kartuli_dasi,ბესიკი რატიანი,23,0.0691,1187,351,144,311,0.2957,0.1213,0.262,18,0.0513
79034,79034,79034,79,ბათუმი,34,industry_sakartvelo,ირაკლი ჯაში,14,0.042,1187,351,144,311,0.2957,0.1213,0.262,18,0.0513
79034,79034,79034,79,ბათუმი,34,adj2008_chven_tviton,ზურაბ ცეცხლაძე,5,0.015,1187,351,144,311,0.2957,0.1213,0.262,18,0.0513
79034,79034,79034,79,ბათუმი,34,unm,ზაზა გოგოტიშვილი,229,0.6877,1187,351,144,311,0.2957,0.1213,0.262,18,0.0513
79034,79034,79034,79,ბათუმი,34,christian_democrats_2008,ნიაზ ზოსიძე,57,0.1712,1187,351,144,311,0.2957,0.1213,0.262,18,0.0513
79035,79035,79035,79,ბათუმი,35,adj2008_united_communist,თეიმურაზ სამნიძე,16,0.0383,1340,435,170,354,0.3246,0.1269,0.2642,17,0.0391
79035,79035,79035,79,ბათუმი,35,adj2008_kartuli_dasi,ბესიკი რატიანი,6,0.0144,1340,435,170,354,0.3246,0.1269,0.2642,17,0.0391
79035,79035,79035,79,ბათუმი,35,industry_sakartvelo,ირაკლი ჯაში,20,0.0478,1340,435,170,354,0.3246,0.1269,0.2642,17,0.0391
79035,79035,79035,79,ბათუმი,35,adj2008_chven_tviton,ზურაბ ცეცხლაძე,8,0.0191,1340,435,170,354,0.3246,0.1269,0.2642,17,0.0391
79035,79035,79035,79,ბათუმი,35,unm,ზაზა გოგოტიშვილი,282,0.6746,1340,435,170,354,0.3246,0.1269,0.2642,17,0.0391
79035,79035,79035,79,ბათუმი,35,christian_democrats_2008,ნიაზ ზოსიძე,86,0.2057,1340,435,170,354,0.3246,0.1269,0.2642,17,0.0391
79036,79036,79036,79,ბათუმი,36,adj2008_united_communist,თეიმურაზ სამნიძე,12,0.0277,1446,451,166,361,0.3119,0.1148,0.2497,18,0.0399
79036,79036,79036,79,ბათუმი,36,adj2008_kartuli_dasi,ბესიკი რატიანი,8,0.0185,1446,451,166,361,0.3119,0.1148,0.2497,18,0.0399
79036,79036,79036,79,ბათუმი,36,industry_sakartvelo,ირაკლი ჯაში,8,0.0185,1446,451,166,361,0.3119,0.1148,0.2497,18,0.0399
79036,79036,79036,79,ბათუმი,36,adj2008_chven_tviton,ზურაბ ცეცხლაძე,10,0.0231,1446,451,166,361,0.3119,0.1148,0.2497,18,0.0399
79036,79036,79036,79,ბათუმი,36,unm,ზაზა გოგოტიშვილი,308,0.7113,1446,451,166,361,0.3119,0.1148,0.2497,18,0.0399
79036,79036,79036,79,ბათუმი,36,christian_democrats_2008,ნიაზ ზოსიძე,87,0.2009,1446,451,166,361,0.3119,0.1148,0.2497,18,0.0399
79037,79037,79037,79,ბათუმი,37,adj2008_united_communist,თეიმურაზ სამნიძე,11,0.025,1307,456,195,420,0.3489,0.1492,0.3213,16,0.0351
79037,79037,79037,79,ბათუმი,37,adj2008_kartuli_dasi,ბესიკი რატიანი,10,0.0227,1307,456,195,420,0.3489,0.1492,0.3213,16,0.0351
79037,79037,79037,79,ბათუმი,37,industry_sakartvelo,ირაკლი ჯაში,12,0.0273,1307,456,195,420,0.3489,0.1492,0.3213,16,0.0351
79037,79037,79037,79,ბათუმი,37,adj2008_chven_tviton,ზურაბ ცეცხლაძე,16,0.0364,1307,456,195,420,0.3489,0.1492,0.3213,16,0.0351
79037,79037,79037,79,ბათუმი,37,unm,ზაზა გოგოტიშვილი,304,0.6909,1307,456,195,420,0.3489,0.1492,0.3213,16,0.0351
79037,79037,79037,79,ბათუმი,37,christian_democrats_2008,ნიაზ ზოსიძე,87,0.1977,1307,456,195,420,0.3489,0.1492,0.3213,16,0.0351
79038,79038,79038,79,ბათუმი,38,adj2008_united_communist,თეიმურაზ სამნიძე,16,0.0271,1559,615,190,464,0.3945,0.1219,0.2976,25,0.0407
79038,79038,79038,79,ბათუმი,38,adj2008_kartuli_dasi,ბესიკი რატიანი,6,0.0102,1559,615,190,464,0.3945,0.1219,0.2976,25,0.0407
79038,79038,79038,79,ბათუმი,38,industry_sakartvelo,ირაკლი ჯაში,5,0.0085,1559,615,190,464,0.3945,0.1219,0.2976,25,0.0407
79038,79038,79038,79,ბათუმი,38,adj2008_chven_tviton,ზურაბ ცეცხლაძე,22,0.0373,1559,615,190,464,0.3945,0.1219,0.2976,25,0.0407
79038,79038,79038,79,ბათუმი,38,unm,ზაზა გოგოტიშვილი,430,0.7288,1559,615,190,464,0.3945,0.1219,0.2976,25,0.0407
79038,79038,79038,79,ბათუმი,38,christian_democrats_2008,ნიაზ ზოსიძე,111,0.1881,1559,615,190,464,0.3945,0.1219,0.2976,25,0.0407
79039,79039,79039,79,ბათუმი,39,adj2008_united_communist,თეიმურაზ სამნიძე,10,0.0275,1317,378,132,347,0.287,0.1002,0.2635,14,0.037
79039,79039,79039,79,ბათუმი,39,adj2008_kartuli_dasi,ბესიკი რატიანი,4,0.011,1317,378,132,347,0.287,0.1002,0.2635,14,0.037
79039,79039,79039,79,ბათუმი,39,industry_sakartvelo,ირაკლი ჯაში,10,0.0275,1317,378,132,347,0.287,0.1002,0.2635,14,0.037
79039,79039,79039,79,ბათუმი,39,adj2008_chven_tviton,ზურაბ ცეცხლაძე,10,0.0275,1317,378,132,347,0.287,0.1002,0.2635,14,0.037
79039,79039,79039,79,ბათუმი,39,unm,ზაზა გოგოტიშვილი,239,0.6566,1317,378,132,347,0.287,0.1002,0.2635,14,0.037
79039,79039,79039,79,ბათუმი,39,christian_democrats_2008,ნიაზ ზოსიძე,91,0.25,1317,378,132,347,0.287,0.1002,0.2635,14,0.037
79040,79040,79040,79,ბათუმი,40,adj2008_united_communist,თეიმურაზ სამნიძე,4,0.0088,1202,488,180,351,0.406,0.1498,0.292,33,0.0676
79040,79040,79040,79,ბათუმი,40,adj2008_kartuli_dasi,ბესიკი რატიანი,3,0.0066,1202,488,180,351,0.406,0.1498,0.292,33,0.0676
79040,79040,79040,79,ბათუმი,40,industry_sakartvelo,ირაკლი ჯაში,7,0.0154,1202,488,180,351,0.406,0.1498,0.292,33,0.0676
79040,79040,79040,79,ბათუმი,40,adj2008_chven_tviton,ზურაბ ცეცხლაძე,11,0.0242,1202,488,180,351,0.406,0.1498,0.292,33,0.0676
79040,79040,79040,79,ბათუმი,40,unm,ზაზა გოგოტიშვილი,326,0.7165,1202,488,180,351,0.406,0.1498,0.292,33,0.0676
79040,79040,79040,79,ბათუმი,40,christian_democrats_2008,ნიაზ ზოსიძე,104,0.2286,1202,488,180,351,0.406,0.1498,0.292,33,0.0676
79041,79041,79041,79,ბათუმი,41,adj2008_united_communist,თეიმურაზ სამნიძე,8,0.0198,1195,425,210,385,0.3556,0.1757,0.3222,19,0.0447
79041,79041,79041,79,ბათუმი,41,adj2008_kartuli_dasi,ბესიკი რატიანი,10,0.0248,1195,425,210,385,0.3556,0.1757,0.3222,19,0.0447
79041,79041,79041,79,ბათუმი,41,industry_sakartvelo,ირაკლი ჯაში,5,0.0124,1195,425,210,385,0.3556,0.1757,0.3222,19,0.0447
79041,79041,79041,79,ბათუმი,41,adj2008_chven_tviton,ზურაბ ცეცხლაძე,26,0.0644,1195,425,210,385,0.3556,0.1757,0.3222,19,0.0447
79041,79041,79041,79,ბათუმი,41,unm,ზაზა გოგოტიშვილი,287,0.7104,1195,425,210,385,0.3556,0.1757,0.3222,19,0.0447
79041,79041,79041,79,ბათუმი,41,christian_democrats_2008,ნიაზ ზოსიძე,68,0.1683,1195,425,210,385,0.3556,0.1757,0.3222,19,0.0447
79042,79042,79042,79,ბათუმი,42,adj2008_united_communist,თეიმურაზ სამნიძე,12,0.028,1452,447,180,390,0.3079,0.124,0.2686,19,0.0425
79042,79042,79042,79,ბათუმი,42,adj2008_kartuli_dasi,ბესიკი რატიანი,8,0.0187,1452,447,180,390,0.3079,0.124,0.2686,19,0.0425
79042,79042,79042,79,ბათუმი,42,industry_sakartvelo,ირაკლი ჯაში,8,0.0187,1452,447,180,390,0.3079,0.124,0.2686,19,0.0425
79042,79042,79042,79,ბათუმი,42,adj2008_chven_tviton,ზურაბ ცეცხლაძე,26,0.0607,1452,447,180,390,0.3079,0.124,0.2686,19,0.0425
79042,79042,79042,79,ბათუმი,42,unm,ზაზა გოგოტიშვილი,283,0.6612,1452,447,180,390,0.3079,0.124,0.2686,19,0.0425
79042,79042,79042,79,ბათუმი,42,christian_democrats_2008,ნიაზ ზოსიძე,91,0.2126,1452,447,180,390,0.3079,0.124,0.2686,19,0.0425
79043,79043,79043,79,ბათუმი,43,adj2008_united_communist,თეიმურაზ სამნიძე,11,0.0232,1254,494,268,435,0.3939,0.2137,0.3469,19,0.0385
79043,79043,79043,79,ბათუმი,43,adj2008_kartuli_dasi,ბესიკი რატიანი,7,0.0147,1254,494,268,435,0.3939,0.2137,0.3469,19,0.0385
79043,79043,79043,79,ბათუმი,43,industry_sakartvelo,ირაკლი ჯაში,5,0.0105,1254,494,268,435,0.3939,0.2137,0.3469,19,0.0385
79043,79043,79043,79,ბათუმი,43,adj2008_chven_tviton,ზურაბ ცეცხლაძე,26,0.0547,1254,494,268,435,0.3939,0.2137,0.3469,19,0.0385
79043,79043,79043,79,ბათუმი,43,unm,ზაზა გოგოტიშვილი,340,0.7158,1254,494,268,435,0.3939,0.2137,0.3469,19,0.0385
79043,79043,79043,79,ბათუმი,43,christian_democrats_2008,ნიაზ ზოსიძე,86,0.1811,1254,494,268,435,0.3939,0.2137,0.3469,19,0.0385
79044,79044,79044,79,ბათუმი,44,adj2008_united_communist,თეიმურაზ სამნიძე,9,0.0241,1478,382,140,300,0.2585,0.0947,0.203,0,0
79044,79044,79044,79,ბათუმი,44,adj2008_kartuli_dasi,ბესიკი რატიანი,2,0.0053,1478,382,140,300,0.2585,0.0947,0.203,0,0
79044,79044,79044,79,ბათუმი,44,industry_sakartvelo,ირაკლი ჯაში,2,0.0053,1478,382,140,300,0.2585,0.0947,0.203,0,0
79044,79044,79044,79,ბათუმი,44,adj2008_chven_tviton,ზურაბ ცეცხლაძე,9,0.0241,1478,382,140,300,0.2585,0.0947,0.203,0,0
79044,79044,79044,79,ბათუმი,44,unm,ზაზა გოგოტიშვილი,316,0.8449,1478,382,140,300,0.2585,0.0947,0.203,0,0
79044,79044,79044,79,ბათუმი,44,christian_democrats_2008,ნიაზ ზოსიძე,36,0.0963,1478,382,140,300,0.2585,0.0947,0.203,0,0
79045,79045,79045,79,ბათუმი,45,adj2008_united_communist,თეიმურაზ სამნიძე,18,0.0363,1420,522,220,413,0.3676,0.1549,0.2908,26,0.0498
79045,79045,79045,79,ბათუმი,45,adj2008_kartuli_dasi,ბესიკი რატიანი,7,0.0141,1420,522,220,413,0.3676,0.1549,0.2908,26,0.0498
79045,79045,79045,79,ბათუმი,45,industry_sakartvelo,ირაკლი ჯაში,8,0.0161,1420,522,220,413,0.3676,0.1549,0.2908,26,0.0498
79045,79045,79045,79,ბათუმი,45,adj2008_chven_tviton,ზურაბ ცეცხლაძე,13,0.0262,1420,522,220,413,0.3676,0.1549,0.2908,26,0.0498
79045,79045,79045,79,ბათუმი,45,unm,ზაზა გოგოტიშვილი,340,0.6855,1420,522,220,413,0.3676,0.1549,0.2908,26,0.0498
79045,79045,79045,79,ბათუმი,45,christian_democrats_2008,ნიაზ ზოსიძე,110,0.2218,1420,522,220,413,0.3676,0.1549,0.2908,26,0.0498
79046,79046,79046,79,ბათუმი,46,adj2008_united_communist,თეიმურაზ სამნიძე,9,0.0264,1340,360,110,294,0.2687,0.0821,0.2194,14,0.0389
79046,79046,79046,79,ბათუმი,46,adj2008_kartuli_dasi,ბესიკი რატიანი,9,0.0264,1340,360,110,294,0.2687,0.0821,0.2194,14,0.0389
79046,79046,79046,79,ბათუმი,46,industry_sakartvelo,ირაკლი ჯაში,8,0.0235,1340,360,110,294,0.2687,0.0821,0.2194,14,0.0389
79046,79046,79046,79,ბათუმი,46,adj2008_chven_tviton,ზურაბ ცეცხლაძე,8,0.0235,1340,360,110,294,0.2687,0.0821,0.2194,14,0.0389
79046,79046,79046,79,ბათუმი,46,unm,ზაზა გოგოტიშვილი,223,0.654,1340,360,110,294,0.2687,0.0821,0.2194,14,0.0389
79046,79046,79046,79,ბათუმი,46,christian_democrats_2008,ნიაზ ზოსიძე,84,0.2463,1340,360,110,294,0.2687,0.0821,0.2194,14,0.0389
79047,79047,79047,79,ბათუმი,47,adj2008_united_communist,თეიმურაზ სამნიძე,11,0.0196,1436,581,313,503,0.4046,0.218,0.3503,21,0.0361
79047,79047,79047,79,ბათუმი,47,adj2008_kartuli_dasi,ბესიკი რატიანი,7,0.0125,1436,581,313,503,0.4046,0.218,0.3503,21,0.0361
79047,79047,79047,79,ბათუმი,47,industry_sakartvelo,ირაკლი ჯაში,11,0.0196,1436,581,313,503,0.4046,0.218,0.3503,21,0.0361
79047,79047,79047,79,ბათუმი,47,adj2008_chven_tviton,ზურაბ ცეცხლაძე,14,0.025,1436,581,313,503,0.4046,0.218,0.3503,21,0.0361
79047,79047,79047,79,ბათუმი,47,unm,ზაზა გოგოტიშვილი,398,0.7107,1436,581,313,503,0.4046,0.218,0.3503,21,0.0361
79047,79047,79047,79,ბათუმი,47,christian_democrats_2008,ნიაზ ზოსიძე,119,0.2125,1436,581,313,503,0.4046,0.218,0.3503,21,0.0361
79048,79048,79048,79,ბათუმი,48,adj2008_united_communist,თეიმურაზ სამნიძე,11,0.0359,1420,324,125,282,0.2282,0.088,0.1986,18,0.0556
79048,79048,79048,79,ბათუმი,48,adj2008_kartuli_dasi,ბესიკი რატიანი,16,0.0523,1420,324,125,282,0.2282,0.088,0.1986,18,0.0556
