precinct_id,precinct_key,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
73082037,73.82.37,73082037,gd,ხვიჩა შარაშიძე,119,0.8095,231,149,0,0,0.645,0,0,2,0.0134
73082038,73.82.38,73082038,unm,ნუგზარ ამაღლობელი,130,0.6047,456,218,0,0,0.4781,0,0,3,0.0138
73082038,73.82.38,73082038,gd,ხვიჩა შარაშიძე,85,0.3953,456,218,0,0,0.4781,0,0,3,0.0138
73082039,73.82.39,73082039,unm,ნუგზარ ამაღლობელი,50,0.2222,469,228,0,0,0.4861,0,0,3,0.0132
73082039,73.82.39,73082039,gd,ხვიჩა შარაშიძე,175,0.7778,469,228,0,0,0.4861,0,0,3,0.0132
73082040,73.82.40,73082040,unm,ნუგზარ ამაღლობელი,17,0.1133,272,151,0,0,0.5551,0,0,1,0.0066
73082040,73.82.40,73082040,gd,ხვიჩა შარაშიძე,133,0.8867,272,151,0,0,0.5551,0,0,1,0.0066
73082041,73.82.41,73082041,unm,ნუგზარ ამაღლობელი,40,0.201,387,199,0,0,0.5142,0,0,0,0
73082041,73.82.41,73082041,gd,ხვიჩა შარაშიძე,159,0.799,387,199,0,0,0.5142,0,0,0,0
73082042,73.82.42,73082042,unm,ნუგზარ ამაღლობელი,24,0.1263,377,190,0,0,0.504,0,0,0,0
73082042,73.82.42,73082042,gd,ხვიჩა შარაშიძე,166,0.8737,377,190,0,0,0.504,0,0,0,0
73082043,73.82.43,73082043,unm,ნუგზარ ამაღლობელი,59,0.3057,404,200,0,0,0.495,0,0,7,0.035
73082043,73.82.43,73082043,gd,ხვიჩა შარაშიძე,134,0.6943,404,200,0,0,0.495,0,0,7,0.035
73082044,73.82.44,73082044,unm,ნუგზარ ამაღლობელი,18,0.1818,158,100,0,0,0.6329,0,0,1,0.01
73082044,73.82.44,73082044,gd,ხვიჩა შარაშიძე,81,0.8182,158,100,0,0,0.6329,0,0,1,0.01
73082045,73.82.45,73082045,unm,ნუგზარ ამაღლობელი,46,0.3651,238,126,0,0,0.5294,0,0,0,0
73082045,73.82.45,73082045,gd,ხვიჩა შარაშიძე,80,0.6349,238,126,0,0,0.5294,0,0,0,0
73082046,73.82.46,73082046,unm,ნუგზარ ამაღლობელი,43,0.305,287,143,0,0,0.4983,0,0,2,0.014
73082046,73.82.46,73082046,gd,ხვიჩა შარაშიძე,98,0.695,287,143,0,0,0.4983,0,0,2,0.014
73082047,73.82.47,73082047,unm,ნუგზარ ამაღლობელი,15,0.1376,199,109,0,0,0.5477,0,0,0,0
73082047,73.82.47,73082047,gd,ხვიჩა შარაშიძე,94,0.8624,199,109,0,0,0.5477,0,0,0,0
73082048,73.82.48,73082048,unm,ნუგზარ ამაღლობელი,39,0.3305,216,120,0,0,0.5556,0,0,2,0.0167
73082048,73.82.48,73082048,gd,ხვიჩა შარაშიძე,79,0.6695,216,120,0,0,0.5556,0,0,2,0.0167
73082049,73.82.49,73082049,unm,ნუგზარ ამაღლობელი,5,0.0943,93,53,0,0,0.5699,0,0,0,0
73082049,73.82.49,73082049,gd,ხვიჩა შარაშიძე,48,0.9057,93,53,0,0,0.5699,0,0,0,0
73084001,73.84.1,73084001,unm,ნუგზარ ამაღლობელი,85,0.3114,885,279,0,0,0.3153,0,0,6,0.0215
73084001,73.84.1,73084001,gd,ხვიჩა შარაშიძე,188,0.6886,885,279,0,0,0.3153,0,0,6,0.0215
73084002,73.84.2,73084002,unm,ნუგზარ ამაღლობელი,68,0.2656,508,264,0,0,0.5197,0,0,8,0.0303
73084002,73.84.2,73084002,gd,ხვიჩა შარაშიძე,188,0.7344,508,264,0,0,0.5197,0,0,8,0.0303
73084003,73.84.3,73084003,unm,ნუგზარ ამაღლობელი,40,0.292,378,140,0,0,0.3704,0,0,3,0.0214
73084003,73.84.3,73084003,gd,ხვიჩა შარაშიძე,97,0.708,378,140,0,0,0.3704,0,0,3,0.0214
73084004,73.84.4,73084004,unm,ნუგზარ ამაღლობელი,37,0.1396,891,273,0,0,0.3064,0,0,8,0.0293
73084004,73.84.4,73084004,gd,ხვიჩა შარაშიძე,228,0.8604,891,273,0,0,0.3064,0,0,8,0.0293
73084005,73.84.5,73084005,unm,ნუგზარ ამაღლობელი,73,0.2992,539,250,0,0,0.4638,0,0,6,0.024
73084005,73.84.5,73084005,gd,ხვიჩა შარაშიძე,171,0.7008,539,250,0,0,0.4638,0,0,6,0.024
73084006,73.84.6,73084006,unm,ნუგზარ ამაღლობელი,36,0.25,395,149,0,0,0.3772,0,0,5,0.0336
73084006,73.84.6,73084006,gd,ხვიჩა შარაშიძე,108,0.75,395,149,0,0,0.3772,0,0,5,0.0336
73084007,73.84.7,73084007,unm,ნუგზარ ამაღლობელი,70,0.3398,623,211,0,0,0.3387,0,0,5,0.0237
73084007,73.84.7,73084007,gd,ხვიჩა შარაშიძე,136,0.6602,623,211,0,0,0.3387,0,0,5,0.0237
73084008,73.84.8,73084008,unm,ნუგზარ ამაღლობელი,67,0.3418,473,199,0,0,0.4207,0,0,3,0.0151
73084008,73.84.8,73084008,gd,ხვიჩა შარაშიძე,129,0.6582,473,199,0,0,0.4207,0,0,3,0.0151
73084009,73.84.9,73084009,unm,ნუგზარ ამაღლობელი,70,0.4094,692,175,0,0,0.2529,0,0,4,0.0229
73084009,73.84.9,73084009,gd,ხვიჩა შარაშიძე,101,0.5906,692,175,0,0,0.2529,0,0,4,0.0229
73084010,73.84.10,73084010,unm,ნუგზარ ამაღლობელი,43,0.256,468,170,0,0,0.3632,0,0,2,0.0118
73084010,73.84.10,73084010,gd,ხვიჩა შარაშიძე,125,0.744,468,170,0,0,0.3632,0,0,2,0.0118
73084011,73.84.11,73084011,unm,ნუგზარ ამაღლობელი,99,0.3944,639,253,0,0,0.3959,0,0,2,0.0079
73084011,73.84.11,73084011,gd,ხვიჩა შარაშიძე,152,0.6056,639,253,0,0,0.3959,0,0,2,0.0079
73084012,73.84.12,73084012,unm,ნუგზარ ამაღლობელი,98,0.2943,1034,342,0,0,0.3308,0,0,9,0.0263
73084012,73.84.12,73084012,gd,ხვიჩა შარაშიძე,235,0.7057,1034,342,0,0,0.3308,0,0,9,0.0263
73084013,73.84.13,73084013,unm,ნუგზარ ამაღლობელი,49,0.2737,383,181,0,0,0.4726,0,0,2,0.011
73084013,73.84.13,73084013,gd,ხვიჩა შარაშიძე,130,0.7263,383,181,0,0,0.4726,0,0,2,0.011
73084014,73.84.14,73084014,unm,ნუგზარ ამაღლობელი,59,0.1821,531,325,0,0,0.6121,0,0,1,0.0031
73084014,73.84.14,73084014,gd,ხვიჩა შარაშიძე,265,0.8179,531,325,0,0,0.6121,0,0,1,0.0031
73084015,73.84.15,73084015,unm,ნუგზარ ამაღლობელი,33,0.226,354,147,0,0,0.4153,0,0,0,0
73084015,73.84.15,73084015,gd,ხვიჩა შარაშიძე,113,0.774,354,147,0,0,0.4153,0,0,0,0
73084016,73.84.16,73084016,unm,ნუგზარ ამაღლობელი,17,0.096,343,180,0,0,0.5248,0,0,3,0.0167
73084016,73.84.16,73084016,gd,ხვიჩა შარაშიძე,160,0.904,343,180,0,0,0.5248,0,0,3,0.0167
73084017,73.84.17,73084017,unm,ნუგზარ ამაღლობელი,81,0.3462,643,241,0,0,0.3748,0,0,7,0.029
73084017,73.84.17,73084017,gd,ხვიჩა შარაშიძე,153,0.6538,643,241,0,0,0.3748,0,0,7,0.029
73084018,73.84.18,73084018,unm,ნუგზარ ამაღლობელი,121,0.3135,1159,400,0,0,0.3451,0,0,12,0.03
73084018,73.84.18,73084018,gd,ხვიჩა შარაშიძე,265,0.6865,1159,400,0,0,0.3451,0,0,12,0.03
73084019,73.84.19,73084019,unm,ნუგზარ ამაღლობელი,119,0.3851,779,319,0,0,0.4095,0,0,10,0.0313
73084019,73.84.19,73084019,gd,ხვიჩა შარაშიძე,190,0.6149,779,319,0,0,0.4095,0,0,10,0.0313
73084020,73.84.20,73084020,unm,ნუგზარ ამაღლობელი,46,0.3382,236,137,0,0,0.5805,0,0,1,0.0073
73084020,73.84.20,73084020,gd,ხვიჩა შარაშიძე,90,0.6618,236,137,0,0,0.5805,0,0,1,0.0073
73084021,73.84.21,73084021,unm,ნუგზარ ამაღლობელი,34,0.2881,304,118,0,0,0.3882,0,0,0,0
73084021,73.84.21,73084021,gd,ხვიჩა შარაშიძე,84,0.7119,304,118,0,0,0.3882,0,0,0,0
73084022,73.84.22,73084022,unm,ნუგზარ ამაღლობელი,25,0.2381,252,108,0,0,0.4286,0,0,3,0.0278
73084022,73.84.22,73084022,gd,ხვიჩა შარაშიძე,80,0.7619,252,108,0,0,0.4286,0,0,3,0.0278
73084023,73.84.23,73084023,unm,ნუგზარ ამაღლობელი,58,0.2886,785,207,0,0,0.2637,0,0,6,0.029
73084023,73.84.23,73084023,gd,ხვიჩა შარაშიძე,143,0.7114,785,207,0,0,0.2637,0,0,6,0.029
73084024,73.84.24,73084024,unm,ნუგზარ ამაღლობელი,69,0.2863,549,247,0,0,0.4499,0,0,6,0.0243
73084024,73.84.24,73084024,gd,ხვიჩა შარაშიძე,172,0.7137,549,247,0,0,0.4499,0,0,6,0.0243
73084025,73.84.25,73084025,unm,ნუგზარ ამაღლობელი,42,0.2838,407,152,0,0,0.3735,0,0,4,0.0263
73084025,73.84.25,73084025,gd,ხვიჩა შარაშიძე,106,0.7162,407,152,0,0,0.3735,0,0,4,0.0263
73084026,73.84.26,73084026,unm,ნუგზარ ამაღლობელი,65,0.3299,462,200,0,0,0.4329,0,0,3,0.015
73084026,73.84.26,73084026,gd,ხვიჩა შარაშიძე,132,0.6701,462,200,0,0,0.4329,0,0,3,0.015
73084027,73.84.27,73084027,unm,ნუგზარ ამაღლობელი,55,0.2821,416,198,0,0,0.476,0,0,3,0.0152
73084027,73.84.27,73084027,gd,ხვიჩა შარაშიძე,140,0.7179,416,198,0,0,0.476,0,0,3,0.0152
73084028,73.84.28,73084028,unm,ნუგზარ ამაღლობელი,37,0.3558,331,106,0,0,0.3202,0,0,2,0.0189
73084028,73.84.28,73084028,gd,ხვიჩა შარაშიძე,67,0.6442,331,106,0,0,0.3202,0,0,2,0.0189
73084029,73.84.29,73084029,unm,ნუგზარ ამაღლობელი,40,0.2963,243,136,0,0,0.5597,0,0,1,0.0074
73084029,73.84.29,73084029,gd,ხვიჩა შარაშიძე,95,0.7037,243,136,0,0,0.5597,0,0,1,0.0074
73084030,73.84.30,73084030,unm,ნუგზარ ამაღლობელი,18,0.1513,200,119,0,0,0.595,0,0,0,0
73084030,73.84.30,73084030,gd,ხვიჩა შარაშიძე,101,0.8487,200,119,0,0,0.595,0,0,0,0
73084031,73.84.31,73084031,unm,ნუგზარ ამაღლობელი,88,0.4632,545,194,0,0,0.356,0,0,4,0.0206
73084031,73.84.31,73084031,gd,ხვიჩა შარაშიძე,102,0.5368,545,194,0,0,0.356,0,0,4,0.0206
73084032,73.84.32,73084032,unm,ნუგზარ ამაღლობელი,53,0.2335,635,228,0,0,0.3591,0,0,1,0.0044
73084032,73.84.32,73084032,gd,ხვიჩა შარაშიძე,174,0.7665,635,228,0,0,0.3591,0,0,1,0.0044
73084033,73.84.33,73084033,unm,ნუგზარ ამაღლობელი,36,0.2647,327,138,0,0,0.422,0,0,2,0.0145
73084033,73.84.33,73084033,gd,ხვიჩა შარაშიძე,100,0.7353,327,138,0,0,0.422,0,0,2,0.0145
73084034,73.84.34,73084034,unm,ნუგზარ ამაღლობელი,10,0.1064,191,94,0,0,0.4921,0,0,0,0
73084034,73.84.34,73084034,gd,ხვიჩა შარაშიძე,84,0.8936,191,94,0,0,0.4921,0,0,0,0
73084035,73.84.35,73084035,unm,ნუგზარ ამაღლობელი,22,0.1538,244,143,0,0,0.5861,0,0,0,0
73084035,73.84.35,73084035,gd,ხვიჩა შარაშიძე,121,0.8462,244,143,0,0,0.5861,0,0,0,0
73084036,73.84.36,73084036,unm,ნუგზარ ამაღლობელი,28,0.1806,395,157,0,0,0.3975,0,0,2,0.0127
73084036,73.84.36,73084036,gd,ხვიჩა შარაშიძე,127,0.8194,395,157,0,0,0.3975,0,0,2,0.0127
73084037,73.84.37,73084037,unm,ნუგზარ ამაღლობელი,35,0.1882,408,186,0,0,0.4559,0,0,0,0
73084037,73.84.37,73084037,gd,ხვიჩა შარაშიძე,151,0.8118,408,186,0,0,0.4559,0,0,0,0
73084038,73.84.38,73084038,unm,ნუგზარ ამაღლობელი,27,0.27,231,103,0,0,0.4459,0,0,3,0.0291
73084038,73.84.38,73084038,gd,ხვიჩა შარაშიძე,73,0.73,231,103,0,0,0.4459,0,0,3,0.0291
73084039,73.84.39,73084039,unm,ნუგზარ ამაღლობელი,51,0.2125,454,242,0,0,0.533,0,0,2,0.0083
73084039,73.84.39,73084039,gd,ხვიჩა შარაშიძე,189,0.7875,454,242,0,0,0.533,0,0,2,0.0083
73084040,73.84.40,73084040,unm,ნუგზარ ამაღლობელი,78,0.4149,481,189,0,0,0.3929,0,0,1,0.0053
73084040,73.84.40,73084040,gd,ხვიჩა შარაშიძე,110,0.5851,481,189,0,0,0.3929,0,0,1,0.0053
73084041,73.84.41,73084041,unm,ნუგზარ ამაღლობელი,42,0.2039,538,211,0,0,0.3922,0,0,5,0.0237
73084041,73.84.41,73084041,gd,ხვიჩა შარაშიძე,164,0.7961,538,211,0,0,0.3922,0,0,5,0.0237
73084042,73.84.42,73084042,unm,ნუგზარ ამაღლობელი,87,0.3466,614,251,0,0,0.4088,0,0,0,0
73084042,73.84.42,73084042,gd,ხვიჩა შარაშიძე,164,0.6534,614,251,0,0,0.4088,0,0,0,0
73084043,73.84.43,73084043,unm,ნუგზარ ამაღლობელი,6,0.0822,170,75,0,0,0.4412,0,0,2,0.0267
73084043,73.84.43,73084043,gd,ხვიჩა შარაშიძე,67,0.9178,170,75,0,0,0.4412,0,0,2,0.0267
73084044,73.84.44,73084044,unm,ნუგზარ ამაღლობელი,21,0.2877,208,73,0,0,0.351,0,0,0,0
73084044,73.84.44,73084044,gd,ხვიჩა შარაშიძე,52,0.7123,208,73,0,0,0.351,0,0,0,0
73084045,73.84.45,73084045,unm,ნუგზარ ამაღლობელი,49,0.3712,285,135,0,0,0.4737,0,0,3,0.0222
73084045,73.84.45,73084045,gd,ხვიჩა შარაშიძე,83,0.6288,285,135,0,0,0.4737,0,0,3,0.0222
73084046,73.84.46,73084046,unm,ნუგზარ ამაღლობელი,21,0.1556,288,136,0,0,0.4722,0,0,1,0.0074
73084046,73.84.46,73084046,gd,ხვიჩა შარაშიძე,114,0.8444,288,136,0,0,0.4722,0,0,1,0.0074
73084047,73.84.47,73084047,unm,ნუგზარ ამაღლობელი,20,0.2632,139,77,0,0,0.554,0,0,1,0.013
73084047,73.84.47,73084047,gd,ხვიჩა შარაშიძე,56,0.7368,139,77,0,0,0.554,0,0,1,0.013
73084048,73.84.48,73084048,unm,ნუგზარ ამაღლობელი,24,0.3478,147,69,0,0,0.4694,0,0,0,0
73084048,73.84.48,73084048,gd,ხვიჩა შარაშიძე,45,0.6522,147,69,0,0,0.4694,0,0,0,0
73084049,73.84.49,73084049,unm,ნუგზარ ამაღლობელი,46,0.1729,396,267,0,0,0.6742,0,0,1,0.0037
73084049,73.84.49,73084049,gd,ხვიჩა შარაშიძე,220,0.8271,396,267,0,0,0.6742,0,0,1,0.0037
73084050,73.84.50,73084050,unm,ნუგზარ ამაღლობელი,23,0.1544,344,150,0,0,0.436,0,0,1,0.0067
73084050,73.84.50,73084050,gd,ხვიჩა შარაშიძე,126,0.8456,344,150,0,0,0.436,0,0,1,0.0067
73084051,73.84.51,73084051,unm,ნუგზარ ამაღლობელი,30,0.229,292,131,0,0,0.4486,0,0,0,0
73084051,73.84.51,73084051,gd,ხვიჩა შარაშიძე,101,0.771,292,131,0,0,0.4486,0,0,0,0
73084052,73.84.52,73084052,unm,ნუგზარ ამაღლობელი,30,0.2362,196,129,0,0,0.6582,0,0,2,0.0155
73084052,73.84.52,73084052,gd,ხვიჩა შარაშიძე,97,0.7638,196,129,0,0,0.6582,0,0,2,0.0155
73084053,73.84.53,73084053,unm,ნუგზარ ამაღლობელი,47,0.2901,263,163,0,0,0.6198,0,0,1,0.0061
73084053,73.84.53,73084053,gd,ხვიჩა შარაშიძე,115,0.7099,263,163,0,0,0.6198,0,0,1,0.0061
73084054,73.84.54,73084054,unm,ნუგზარ ამაღლობელი,39,0.2671,329,152,0,0,0.462,0,0,6,0.0395
73084054,73.84.54,73084054,gd,ხვიჩა შარაშიძე,107,0.7329,329,152,0,0,0.462,0,0,6,0.0395
