"district_id","party_id","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
"25","greens_geo",0,0,19727,8686,3433,7231,769281,72,0.44031,0.174025,0.366553,652,0.075063
"25","mamuli_ena",0,0,19727,8686,3433,7231,769281,72,0.44031,0.174025,0.366553,652,0.075063
"25","our_georgia",111,0.013816,19727,8686,3433,7231,769281,72,0.44031,0.174025,0.366553,652,0.075063
"25","patriots",11,0.001369,19727,8686,3433,7231,769281,72,0.44031,0.174025,0.366553,652,0.075063
"25","peoples_power",212,0.026388,19727,8686,3433,7231,769281,72,0.44031,0.174025,0.366553,652,0.075063
"25","strong_georgia",435,0.054145,19727,8686,3433,7231,769281,72,0.44031,0.174025,0.366553,652,0.075063
"26","conservatives_geo",253,0.026741,20306,9978,4570,8663,812142,98,0.491382,0.225057,0.426623,517,0.051814
"26","free_georgia",0,0,20306,9978,4570,8663,812142,98,0.491382,0.225057,0.426623,517,0.051814
"26","gakharia",276,0.029172,20306,9978,4570,8663,812142,98,0.491382,0.225057,0.426623,517,0.051814
"26","gd",8236,0.870521,20306,9978,4570,8663,812142,98,0.491382,0.225057,0.426623,517,0.051814
"26","georgia_party",0,0,20306,9978,4570,8663,812142,98,0.491382,0.225057,0.426623,517,0.051814
"26","girchi",0,0,20306,9978,4570,8663,812142,98,0.491382,0.225057,0.426623,517,0.051814
"26","greens_geo",0,0,20306,9978,4570,8663,812142,98,0.491382,0.225057,0.426623,517,0.051814
"26","mamuli_ena",0,0,20306,9978,4570,8663,812142,98,0.491382,0.225057,0.426623,517,0.051814
"26","our_georgia",0,0,20306,9978,4570,8663,812142,98,0.491382,0.225057,0.426623,517,0.051814
"26","patriots",0,0,20306,9978,4570,8663,812142,98,0.491382,0.225057,0.426623,517,0.051814
"26","peoples_power",0,0,20306,9978,4570,8663,812142,98,0.491382,0.225057,0.426623,517,0.051814
"26","strong_georgia",696,0.073565,20306,9978,4570,8663,812142,98,0.491382,0.225057,0.426623,517,0.051814
"27","conservatives_geo",497,0.025557,45178,20425,7802,15929,1806898,222,0.452101,0.172695,0.352583,975,0.047736
"27","free_georgia",0,0,45178,20425,7802,15929,1806898,222,0.452101,0.172695,0.352583,975,0.047736
"27","gakharia",657,0.033784,45178,20425,7802,15929,1806898,222,0.452101,0.172695,0.352583,975,0.047736
"27","gd",16325,0.839461,45178,20425,7802,15929,1806898,222,0.452101,0.172695,0.352583,975,0.047736
"27","georgia_party",0,0,45178,20425,7802,15929,1806898,222,0.452101,0.172695,0.352583,975,0.047736
"27","girchi",657,0.033784,45178,20425,7802,15929,1806898,222,0.452101,0.172695,0.352583,975,0.047736
"27","greens_geo",0,0,45178,20425,7802,15929,1806898,222,0.452101,0.172695,0.352583,975,0.047736
"27","mamuli_ena",0,0,45178,20425,7802,15929,1806898,222,0.452101,0.172695,0.352583,975,0.047736
"27","our_georgia",0,0,45178,20425,7802,15929,1806898,222,0.452101,0.172695,0.352583,975,0.047736
"27","patriots",232,0.01193,45178,20425,7802,15929,1806898,222,0.452101,0.172695,0.352583,975,0.047736
"27","peoples_power",0,0,45178,20425,7802,15929,1806898,222,0.452101,0.172695,0.352583,975,0.047736
