district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
49,united_communist_2016,გულიკო ნიჟარაძე,37,0.0018,55364,21895,9333,17339,54556,808,0.3955,0.1686,0.3132,997,0.0455
49,georgia_2016,მანანა სტურუა,38,0.0018,55364,21895,9333,17339,54556,808,0.3955,0.1686,0.3132,997,0.0455
49,free_democrats,ლელა სებუა,633,0.0307,55364,21895,9333,17339,54556,808,0.3955,0.1686,0.3132,997,0.0455
49,gd,კობა ნარჩემაშვილი,8251,0.4004,55364,21895,9333,17339,54556,808,0.3955,0.1686,0.3132,997,0.0455
49,smd_only_42,ავთანდილ გოდუაძე,659,0.032,55364,21895,9333,17339,54556,808,0.3955,0.1686,0.3132,997,0.0455
49,smd_only_43,შორენა ჯანხოთელი,280,0.0136,55364,21895,9333,17339,54556,808,0.3955,0.1686,0.3132,997,0.0455
50,progressive_democratic_2016,ვლადიმერ ჩუბინიძე,138,0.0046,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,burjanadze_democratic,ლაშა კლდიაშვილი,1560,0.0515,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,unm,ოთარი კახიძე,9286,0.3066,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,mechiauri_united,გელა ჩივაძე,69,0.0023,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,patriots,ხვიჩა წკეპლაძე,1284,0.0424,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,labour,მერაბი ჭუმბურიძე,408,0.0135,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,communist_stalinist,ტერენტი ობოლაძე,51,0.0017,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,georgia_2016,თამარი გავაშელაშვილი,36,0.0012,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,chvenni_peoples,ალექსანდრე ყიფიანი,18,0.0006,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,left_alliance_2016,გიორგი გიგაშვილი,83,0.0027,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,national_forum,მაია კლდიაშვილი,644,0.0213,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,free_democrats,რუსუდან გვენეტაძე,348,0.0115,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,gd,ელგუჯა გოცირიძე,15152,0.5003,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,smd_only_42,კახი კვატაია,1023,0.0338,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
50,smd_only_43,ზაური გურგენიძე,183,0.006,52721,31316,12241,25393,52428,293,0.594,0.2322,0.4816,958,0.0306
51,burchuladze,გიორგი გლუნჩაძე,1318,0.0471,48581,29269,11288,24267,48165,416,0.6025,0.2324,0.4995,1040,0.0355
51,progressive_democratic_2016,მაია ფირცხალავა,51,0.0018,48581,29269,11288,24267,48165,416,0.6025,0.2324,0.4995,1040,0.0355
51,burjanadze_democratic,მაია კიკნაძე,445,0.0159,48581,29269,11288,24267,48165,416,0.6025,0.2324,0.4995,1040,0.0355
51,unm,გიორგი რობაქიძე,7409,0.2648,48581,29269,11288,24267,48165,416,0.6025,0.2324,0.4995,1040,0.0355
51,republicans_2016,ნოდარ ებანოიძე,2119,0.0757,48581,29269,11288,24267,48165,416,0.6025,0.2324,0.4995,1040,0.0355
51,patriots,ლევანი ჩხეიძე,624,0.0223,48581,29269,11288,24267,48165,416,0.6025,0.2324,0.4995,1040,0.0355
51,united_communist_2016,ნუგზარი ქამუშაძე,57,0.002,48581,29269,11288,24267,48165,416,0.6025,0.2324,0.4995,1040,0.0355
51,georgia_2016,გოჩა ქოჩიაშვილი,101,0.0036,48581,29269,11288,24267,48165,416,0.6025,0.2324,0.4995,1040,0.0355
51,industry_sakartvelo,გურამ გეწაძე,683,0.0244,48581,29269,11288,24267,48165,416,0.6025,0.2324,0.4995,1040,0.0355
51,kostava_society,რეზო ჩახუნაშვილი,23,0.0008,48581,29269,11288,24267,48165,416,0.6025,0.2324,0.4995,1040,0.0355
51,national_forum,დავით გიორგაძე,335,0.012,48581,29269,11288,24267,48165,416,0.6025,0.2324,0.4995,1040,0.0355
51,free_democrats,ზურაბ მაჭავარიანი,1639,0.0586,48581,29269,11288,24267,48165,416,0.6025,0.2324,0.4995,1040,0.0355
51,gd,კობა ლურსმანაშვილი,13172,0.4708,48581,29269,11288,24267,48165,416,0.6025,0.2324,0.4995,1040,0.0355
52,unm,ბეჟან ბუცხრიკიძე,7589,0.2808,50384,27946,10593,22408,50103,281,0.5547,0.2102,0.4447,836,0.0299
52,republicans_2016,თინათინ ხიდაშელი,663,0.0245,50384,27946,10593,22408,50103,281,0.5547,0.2102,0.4447,836,0.0299
52,patriots,კახაბერ გოქაძე,526,0.0195,50384,27946,10593,22408,50103,281,0.5547,0.2102,0.4447,836,0.0299
52,labour,ზურაბი ობოლაძე,329,0.0122,50384,27946,10593,22408,50103,281,0.5547,0.2102,0.4447,836,0.0299
52,communist_stalinist,ელდარ გეწაძე,54,0.002,50384,27946,10593,22408,50103,281,0.5547,0.2102,0.4447,836,0.0299
52,workers_socialist,ნოდარ ებანოიძე,25,0.0009,50384,27946,10593,22408,50103,281,0.5547,0.2102,0.4447,836,0.0299
52,left_alliance_2016,დავით გამცემლიძე,26,0.001,50384,27946,10593,22408,50103,281,0.5547,0.2102,0.4447,836,0.0299
52,national_forum,მერაბ ფანჩულიძე,176,0.0065,50384,27946,10593,22408,50103,281,0.5547,0.2102,0.4447,836,0.0299
