"district_id","party_id","party_num","name_ka","round","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
"32","vashadze_2017","27","სოფიკო აფრიაშვილი",1,191,0.004555,110898,44468,14305,33195,110174,724,0.400981,0.128992,0.299329,2420,0.054421
"33","european_georgia","2","მარლენ ლომიტაშვილი",1,1405,0.088694,37300,16664,6472,13038,37121,179,0.446756,0.173512,0.349544,795,0.047708
"33","gd","41","ზაზა გულიაშვილი",1,10450,0.659681,37300,16664,6472,13038,37121,179,0.446756,0.173512,0.349544,795,0.047708
"33","patriots","8","ზურაბ ქველაძე",1,855,0.053974,37300,16664,6472,13038,37121,179,0.446756,0.173512,0.349544,795,0.047708
"33","unm","5","ნიკოლოზ ახალკაცი",1,2967,0.187299,37300,16664,6472,13038,37121,179,0.446756,0.173512,0.349544,795,0.047708
"33","vashadze_2017","27","გენად მამაგულაშვილი",1,164,0.010353,37300,16664,6472,13038,37121,179,0.446756,0.173512,0.349544,795,0.047708
"35","gd","41","გიორგი გურასპაშვილი",2,10224,0.61306,49300,17016,5673,13325,48963,337,0.345152,0.115071,0.270284,337,0.019805
"35","initiative_group","42","რამაზ ნოზაძე",2,6453,0.38694,49300,17016,5673,13325,48963,337,0.345152,0.115071,0.270284,337,0.019805
"36","gd","41","ლევან ლიპარტია",2,7615,0.552172,26670,14035,4892,11886,26529,141,0.526247,0.183427,0.445669,243,0.017314
"36","patriots","8","ზაზა ჩაჩანიძე",2,6176,0.447828,26670,14035,4892,11886,26529,141,0.526247,0.183427,0.445669,243,0.017314
"37","european_georgia","2","ვაჟა ჩიტაშვილი",1,3630,0.202285,34550,18487,6300,14352,34315,235,0.53508,0.182344,0.415398,516,0.027912
"37","freedom_gamsakhurdia","31","ჯიმშერი გოგოლაური",1,109,0.006074,34550,18487,6300,14352,34315,235,0.53508,0.182344,0.415398,516,0.027912
"37","gd","41","ზაზა მელიქიძე",1,12426,0.692449,34550,18487,6300,14352,34315,235,0.53508,0.182344,0.415398,516,0.027912
"37","patriots","8","ჯუმბერ ინასარიძე",1,355,0.019783,34550,18487,6300,14352,34315,235,0.53508,0.182344,0.415398,516,0.027912
"37","unm","5","ირაკლი ბარძიმაძე",1,1425,0.079409,34550,18487,6300,14352,34315,235,0.53508,0.182344,0.415398,516,0.027912
"38","burjanadze_democratic","3","ჯემალ ვანაძე",1,529,0.053787,15570,10174,3603,8049,15497,73,0.653436,0.231407,0.516956,334,0.032829
"38","european_georgia","2","გელა სარაშვილი",1,1591,0.161769,15570,10174,3603,8049,15497,73,0.653436,0.231407,0.516956,334,0.032829
"38","gd","41","ზაქარია ენდელაძე",1,5913,0.60122,15570,10174,3603,8049,15497,73,0.653436,0.231407,0.516956,334,0.032829
"38","patriots","8","მინდია ჯელია",1,1148,0.116726,15570,10174,3603,8049,15497,73,0.653436,0.231407,0.516956,334,0.032829
"38","unm","5","რატი ტატალაშვილი",1,654,0.066497,15570,10174,3603,8049,15497,73,0.653436,0.231407,0.516956,334,0.032829
"39","european_georgia","2","ტარიელი ლონდარიძე",1,632,0.094597,9778,6846,2580,5551,9720,58,0.700143,0.263858,0.567703,145,0.02118
"39","gd","41","როსტომ მაგრაქველიძე",1,3768,0.563987,9778,6846,2580,5551,9720,58,0.700143,0.263858,0.567703,145,0.02118
"39","initiative_group","42","ლევან ცაბაძე",1,2062,0.308636,9778,6846,2580,5551,9720,58,0.700143,0.263858,0.567703,145,0.02118
"39","unm","5","მალხაზ მოსიძე",1,219,0.03278,9778,6846,2580,5551,9720,58,0.700143,0.263858,0.567703,145,0.02118
"4","burjanadze_democratic","3","კახა კუკავა",1,5005,0.012531,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"4","european_georgia","2","ელენე ხოშტარია",1,28411,0.071132,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"4","free_democrats","20","თენგიზ შერგელაშვილი",1,1007,0.002521,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"4","gd","41","კახა კალაძე",1,204061,0.510906,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"4","georgia_2016","17","",1,359,0.000899,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"4","initiative_group","42","ალექსანდრე ელისაშვილი",1,69803,0.174765,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"4","labour","10","გიორგი გუგავა",1,3842,0.009619,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"4","national_democrats","11","დავით შუკაკიძე",1,201,0.000503,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"4","patriots","8","ირმა ინაშვილი",1,12070,0.03022,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"4","progressive_democratic_2016","39","ლაშა სტურუა",1,396,0.000991,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"4","traditionalists","18","ნიკოლოზ სანებლიძე",1,196,0.000491,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"4","unm","5","ზაალ უდუმაშვილი",1,66259,0.165892,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"4","vashadze_2017","27","გიორგი ვაშაძე",1,7800,0.019529,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"40","burjanadze_democratic","3","მელიქ რაისიან",1,1012,0.052868,38596,20039,8073,15094,38239,357,0.519199,0.209167,0.391077,856,0.042717
"40","european_georgia","2","ჰარუთიუნ ალექსანიან",1,509,0.026591,38596,20039,8073,15094,38239,357,0.519199,0.209167,0.391077,856,0.042717
"40","gd","41","იურიკ უნანიან",1,11221,0.586198,38596,20039,8073,15094,38239,357,0.519199,0.209167,0.391077,856,0.042717
"40","patriots","8","სამველ პეტროსიან",1,6186,0.323164,38596,20039,8073,15094,38239,357,0.519199,0.209167,0.391077,856,0.042717
"40","unm","5","ზურაბ ოზგებიშვილი",1,176,0.009194,38596,20039,8073,15094,38239,357,0.519199,0.209167,0.391077,856,0.042717
"40","vashadze_2017","27","რუბენ მკრტჩიან",1,38,0.001985,38596,20039,8073,15094,38239,357,0.519199,0.209167,0.391077,856,0.042717
"41","burjanadze_democratic","3","მამიკონ სააკიან",1,350,0.030962,21262,11660,4390,9138,21026,236,0.548396,0.206472,0.429781,352,0.030189
"41","european_georgia","2","არაიკ ბდოიან",1,653,0.057767,21262,11660,4390,9138,21026,236,0.548396,0.206472,0.429781,352,0.030189
"41","gd","41","ანივარდ მოსოიან",1,8518,0.753539,21262,11660,4390,9138,21026,236,0.548396,0.206472,0.429781,352,0.030189
"41","patriots","8","გრიგორ მხითარიან",1,1783,0.157732,21262,11660,4390,9138,21026,236,0.548396,0.206472,0.429781,352,0.030189
"43","gd","41","ემზარ საბანაძე",1,3184,0.883463,6529,3773,1595,3345,6440,89,0.577883,0.244295,0.51233,158,0.041876
"43","unm","5","ნოდარი ბურდილაძე",1,420,0.116537,6529,3773,1595,3345,6440,89,0.577883,0.244295,0.51233,158,0.041876
"44","burjanadze_democratic","3","ვალიკო გურგენიძე",1,313,0.04483,11661,7300,3401,6460,11561,100,0.626018,0.291656,0.553983,314,0.043014
"44","european_georgia","2","მაია კაციტაძე",1,540,0.077342,11661,7300,3401,6460,11561,100,0.626018,0.291656,0.553983,314,0.043014
"44","gd","41","ზვიადი მხეიძე",1,4792,0.686336,11661,7300,3401,6460,11561,100,0.626018,0.291656,0.553983,314,0.043014
"44","patriots","8","ნუნუ ხუციშვილი",1,357,0.051131,11661,7300,3401,6460,11561,100,0.626018,0.291656,0.553983,314,0.043014
"44","unm","5","ამირან ლომთაძე",1,940,0.134632,11661,7300,3401,6460,11561,100,0.626018,0.291656,0.553983,314,0.043014
"44","vashadze_2017","27","მეგი კობახიძე",1,40,0.005729,11661,7300,3401,6460,11561,100,0.626018,0.291656,0.553983,314,0.043014
"45","european_georgia","2","ალექსი მახარობლიძე",1,859,0.131587,11156,6807,3305,6003,11042,114,0.610165,0.296253,0.538096,278,0.04084
"45","gd","41","ავთანდილი უგრეხელიძე",1,4578,0.701287,11156,6807,3305,6003,11042,114,0.610165,0.296253,0.538096,278,0.04084
"45","initiative_group","42","ალუდა კვირიკაშვილი",1,561,0.085938,11156,6807,3305,6003,11042,114,0.610165,0.296253,0.538096,278,0.04084
"45","unm","5","ნინო ტვილდიანი",1,513,0.078585,11156,6807,3305,6003,11042,114,0.610165,0.296253,0.538096,278,0.04084
"45","vashadze_2017","27","გულნარა სარალიძე",1,17,0.002604,11156,6807,3305,6003,11042,114,0.610165,0.296253,0.538096,278,0.04084
"46","gd","41","ბადრი ლიპარტელიანი",1,2269,0.747858,5952,3145,1510,2738,5861,91,0.528394,0.253696,0.460013,107,0.034022
"46","patriots","8","მურმან ტვილდიანი",1,378,0.124588,5952,3145,1510,2738,5861,91,0.528394,0.253696,0.460013,107,0.034022
"46","unm","5","რომან მუკბანიანი",1,375,0.123599,5952,3145,1510,2738,5861,91,0.528394,0.253696,0.460013,107,0.034022
"46","vashadze_2017","27","ჯაბა სარალიძე",1,12,0.003955,5952,3145,1510,2738,5861,91,0.528394,0.253696,0.460013,107,0.034022
"47","gd","41","კაპიტონ ჟორჟოლიანი",1,3265,0.614415,8626,5451,2450,4645,8496,130,0.631927,0.284025,0.538488,134,0.024583
"47","initiative_group","42","მალხაზ უდესიანი",1,2049,0.385585,8626,5451,2450,4645,8496,130,0.631927,0.284025,0.538488,134,0.024583
"48","burjanadze_democratic","3","გულადი ყრუაშვილი",1,312,0.025832,19802,12626,4815,10481,19726,76,0.637612,0.243157,0.52929,531,0.042056
"48","european_georgia","2","ჯაბა მაღლაკელიძე",1,1020,0.084451,19802,12626,4815,10481,19726,76,0.637612,0.243157,0.52929,531,0.042056
"48","gd","41","ნიკოლოზ თოფურიძე",1,7948,0.658056,19802,12626,4815,10481,19726,76,0.637612,0.243157,0.52929,531,0.042056
"48","patriots","8","პაატა კიკნაძე",1,466,0.038583,19802,12626,4815,10481,19726,76,0.637612,0.243157,0.52929,531,0.042056
"48","unm","5","თორნიკე ავალიშვილი",1,2293,0.189849,19802,12626,4815,10481,19726,76,0.637612,0.243157,0.52929,531,0.042056
"48","vashadze_2017","27","ლევანი მარდალეიშვილი",1,39,0.003229,19802,12626,4815,10481,19726,76,0.637612,0.243157,0.52929,531,0.042056
"49","european_georgia","2","ტარიელი ფანჩულიძე",1,5183,0.271063,34104,19983,6660,15736,34018,86,0.585943,0.195285,0.461412,843,0.042186
"49","gd","41","ბონდო სოფრომაძე",1,11606,0.606977,34104,19983,6660,15736,34018,86,0.585943,0.195285,0.461412,843,0.042186
"49","patriots","8","ხვიჩა წკეპლაძე",1,868,0.045395,34104,19983,6660,15736,34018,86,0.585943,0.195285,0.461412,843,0.042186
"49","unm","5","დავითი ცხადაძე",1,1367,0.071492,34104,19983,6660,15736,34018,86,0.585943,0.195285,0.461412,843,0.042186
"49","vashadze_2017","27","ავთანდილ კაკოიშვილი",1,97,0.005073,34104,19983,6660,15736,34018,86,0.585943,0.195285,0.461412,843,0.042186
"5","burjanadze_democratic","3","კახა კუკავა",1,5005,0.012531,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"5","european_georgia","2","ელენე ხოშტარია",1,28411,0.071132,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"5","free_democrats","20","თენგიზ შერგელაშვილი",1,1007,0.002521,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"5","gd","41","კახა კალაძე",1,204061,0.510906,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"5","georgia_2016","17","",1,359,0.000899,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"5","initiative_group","42","ალექსანდრე ელისაშვილი",1,69803,0.174765,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"5","labour","10","გიორგი გუგავა",1,3842,0.009619,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"5","national_democrats","11","დავით შუკაკიძე",1,201,0.000503,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"5","patriots","8","ირმა ინაშვილი",1,12070,0.03022,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"5","progressive_democratic_2016","39","ლაშა სტურუა",1,396,0.000991,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"5","traditionalists","18","ნიკოლოზ სანებლიძე",1,196,0.000491,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"5","unm","5","ზაალ უდუმაშვილი",1,66259,0.165892,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"5","vashadze_2017","27","გიორგი ვაშაძე",1,7800,0.019529,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"50","european_georgia","2","კობა მოდებაძე",1,1094,0.051738,42930,21911,7184,17958,42654,276,0.510389,0.167342,0.418309,762,0.034777
"50","gd","41","ბენიამენი ფალავანდიშვილი",1,18649,0.881958,42930,21911,7184,17958,42654,276,0.510389,0.167342,0.418309,762,0.034777
"50","traditionalists","18","ალექსანდრე ნადირაძე",1,161,0.007614,42930,21911,7184,17958,42654,276,0.510389,0.167342,0.418309,762,0.034777
"50","unm","5","ირინე გრძელიშვილი",1,1038,0.04909,42930,21911,7184,17958,42654,276,0.510389,0.167342,0.418309,762,0.034777
"50","vashadze_2017","27","გიორგი მაჭარაშვილი",1,203,0.0096,42930,21911,7184,17958,42654,276,0.510389,0.167342,0.418309,762,0.034777
"51","burjanadze_democratic","3","გივი თუთბერიძე",1,651,0.028391,55392,24432,8315,19628,55118,274,0.441075,0.150112,0.354347,1479,0.060535
"51","european_georgia","2","გელა სხილაძე",1,3041,0.132621,55392,24432,8315,19628,55118,274,0.441075,0.150112,0.354347,1479,0.060535
"51","gd","41","კახაბერ მახათაძე",1,12543,0.547013,55392,24432,8315,19628,55118,274,0.441075,0.150112,0.354347,1479,0.060535
"51","georgia_2016","17","",1,126,0.005495,55392,24432,8315,19628,55118,274,0.441075,0.150112,0.354347,1479,0.060535
"51","initiative_group","42","გიორგი გოგლიჩიძე",1,2496,0.108853,55392,24432,8315,19628,55118,274,0.441075,0.150112,0.354347,1479,0.060535
"51","traditionalists","18","გიორგი ბერაძე",1,125,0.005451,55392,24432,8315,19628,55118,274,0.441075,0.150112,0.354347,1479,0.060535
"51","unm","5","დავით ფერაძე",1,3834,0.167205,55392,24432,8315,19628,55118,274,0.441075,0.150112,0.354347,1479,0.060535
"51","vashadze_2017","27","მერი ჩაჩანიძე",1,114,0.004972,55392,24432,8315,19628,55118,274,0.441075,0.150112,0.354347,1479,0.060535
"52","gd","41","არჩილ გოგსაძე",1,7206,0.630833,22170,12200,4926,10200,22074,96,0.550293,0.222192,0.460081,757,0.062049
"52","traditionalists","18","რუსუდან ჟვანია",1,155,0.013569,22170,12200,4926,10200,22074,96,0.550293,0.222192,0.460081,757,0.062049
"52","unm","5","გიორგი რობაქიძე",1,3853,0.337302,22170,12200,4926,10200,22074,96,0.550293,0.222192,0.460081,757,0.062049
"52","vashadze_2017","27","გაგა კოხოძე",1,209,0.018296,22170,12200,4926,10200,22074,96,0.550293,0.222192,0.460081,757,0.062049
"53","european_georgia","2","გია ოჩხიკიძე",1,2002,0.145072,25254,14383,5288,11651,25194,60,0.569534,0.209393,0.461353,561,0.039004
"53","gd","41","ალექსანდრე გოგორიშვილი",1,9844,0.713333,25254,14383,5288,11651,25194,60,0.569534,0.209393,0.461353,561,0.039004
"53","new_christian_democrats","23","ნიკოლოზ მჟავანაძე",1,33,0.002391,25254,14383,5288,11651,25194,60,0.569534,0.209393,0.461353,561,0.039004
"53","patriots","8","გერმანე ხურციძე",1,436,0.031594,25254,14383,5288,11651,25194,60,0.569534,0.209393,0.461353,561,0.039004
"53","unm","5","თორნიკე ერისთავი",1,1453,0.10529,25254,14383,5288,11651,25194,60,0.569534,0.209393,0.461353,561,0.039004
"53","vashadze_2017","27","გურამი ტყაბლაძე",1,32,0.002319,25254,14383,5288,11651,25194,60,0.569534,0.209393,0.461353,561,0.039004
"54","european_georgia","2","ავთანდილ სტურუა",1,2787,0.133075,46407,22118,8115,17691,46217,190,0.476609,0.174866,0.381214,1151,0.052039
"54","free_democrats","20","იმედო გოგავა",1,608,0.029031,46407,22118,8115,17691,46217,190,0.476609,0.174866,0.381214,1151,0.052039
"54","gd","41","ვალერიანე ფოცხვერია",1,11684,0.557895,46407,22118,8115,17691,46217,190,0.476609,0.174866,0.381214,1151,0.052039
"54","labour","10","გიორგი ჯიმშელეიშვილი",1,280,0.01337,46407,22118,8115,17691,46217,190,0.476609,0.174866,0.381214,1151,0.052039
"54","patriots","8","კამო კანდელაკი",1,702,0.03352,46407,22118,8115,17691,46217,190,0.476609,0.174866,0.381214,1151,0.052039
"54","unm","5","მამუკა ბიბილეიშვილი",1,4882,0.233109,46407,22118,8115,17691,46217,190,0.476609,0.174866,0.381214,1151,0.052039
"55","european_georgia","2","აკაკი ბობოხიძე",1,4947,0.351349,23206,14685,5512,12318,23100,106,0.63281,0.237525,0.530811,591,0.040245
"55","gd","41","ლადო ჯურხაძე",1,7952,0.564773,23206,14685,5512,12318,23100,106,0.63281,0.237525,0.530811,591,0.040245
"55","new_christian_democrats","23","გია ხალიჩავა",1,44,0.003125,23206,14685,5512,12318,23100,106,0.63281,0.237525,0.530811,591,0.040245
"55","traditionalists","18","გია ჯანელიძე",1,78,0.00554,23206,14685,5512,12318,23100,106,0.63281,0.237525,0.530811,591,0.040245
"55","unm","5","ნაზიბროლა გეგია",1,1011,0.071804,23206,14685,5512,12318,23100,106,0.63281,0.237525,0.530811,591,0.040245
"55","vashadze_2017","27","გიორგი ეფრემიძე",1,48,0.003409,23206,14685,5512,12318,23100,106,0.63281,0.237525,0.530811,591,0.040245
"56","european_georgia","2","თენგიზ სამხარაძე",1,1813,0.097405,43465,19358,7243,16195,43210,255,0.44537,0.16664,0.372599,730,0.037711
"56","gd","41","პაატა ნადირაძე",1,11623,0.624456,43465,19358,7243,16195,43210,255,0.44537,0.16664,0.372599,730,0.037711
"56","patriots","8","ამირანი მაჩიტიძე",1,1223,0.065707,43465,19358,7243,16195,43210,255,0.44537,0.16664,0.372599,730,0.037711
"56","unm","5","პროკოფ ჩიკვილაძე",1,3681,0.197765,43465,19358,7243,16195,43210,255,0.44537,0.16664,0.372599,730,0.037711
"56","vashadze_2017","27","ნიკო ცუცქირიძე",1,273,0.014667,43465,19358,7243,16195,43210,255,0.44537,0.16664,0.372599,730,0.037711
"57","european_georgia","2","რუსლან ჯულაყიძე",1,1093,0.101288,22185,11261,4974,9631,22036,149,0.507595,0.224206,0.434122,462,0.041027
"57","gd","41","თემურ ჩუბინიძე",1,6554,0.607358,22185,11261,4974,9631,22036,149,0.507595,0.224206,0.434122,462,0.041027
"57","patriots","8","გოდერძი ცნობილაძე",1,483,0.04476,22185,11261,4974,9631,22036,149,0.507595,0.224206,0.434122,462,0.041027
"57","unm","5","ლევანი დოხნაძე",1,2661,0.246594,22185,11261,4974,9631,22036,149,0.507595,0.224206,0.434122,462,0.041027
"58","burjanadze_democratic","3","ოთარ ჯანელიძე",1,959,0.042419,51673,23764,9476,19347,51363,310,0.459892,0.183384,0.374412,1103,0.046415
"58","european_georgia","2","სევერიან გორდულაძე",1,2754,0.121815,51673,23764,9476,19347,51363,310,0.459892,0.183384,0.374412,1103,0.046415
"58","gd","41","გრიგოლ იოსელიანი",1,11926,0.527512,51673,23764,9476,19347,51363,310,0.459892,0.183384,0.374412,1103,0.046415
"58","patriots","8","ირაკლი გველესიანი",1,736,0.032555,51673,23764,9476,19347,51363,310,0.459892,0.183384,0.374412,1103,0.046415
"58","unm","5","ზაზა მეტრეველი",1,6051,0.267649,51673,23764,9476,19347,51363,310,0.459892,0.183384,0.374412,1103,0.046415
"58","vashadze_2017","27","რევაზ გუბელაძე",1,182,0.00805,51673,23764,9476,19347,51363,310,0.459892,0.183384,0.374412,1103,0.046415
"59","gd","41","გიორგი ჭიღვარია",2,23262,0.875532,153536,27604,9358,21502,152546,990,0.179788,0.06095,0.140045,1030,0.037313
"59","unm","5","გრიგოლ ვაშაძე",2,3307,0.124468,153536,27604,9358,21502,152546,990,0.179788,0.06095,0.140045,1030,0.037313
"6","burjanadze_democratic","3","კახა კუკავა",1,5005,0.012531,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"6","european_georgia","2","ელენე ხოშტარია",1,28411,0.071132,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"6","free_democrats","20","თენგიზ შერგელაშვილი",1,1007,0.002521,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"6","gd","41","კახა კალაძე",1,204061,0.510906,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"6","georgia_2016","17","",1,359,0.000899,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"6","initiative_group","42","ალექსანდრე ელისაშვილი",1,69803,0.174765,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"6","labour","10","გიორგი გუგავა",1,3842,0.009619,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"6","national_democrats","11","დავით შუკაკიძე",1,201,0.000503,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"6","patriots","8","ირმა ინაშვილი",1,12070,0.03022,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"6","progressive_democratic_2016","39","ლაშა სტურუა",1,396,0.000991,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"6","traditionalists","18","ნიკოლოზ სანებლიძე",1,196,0.000491,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"6","unm","5","ზაალ უდუმაშვილი",1,66259,0.165892,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"6","vashadze_2017","27","გიორგი ვაშაძე",1,7800,0.019529,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"60","gd","41","ბეგლარ სიორიძე",2,17227,0.498856,62520,35301,13497,29575,62274,246,0.564635,0.215883,0.473049,734,0.020793
"60","initiative_group","42","კონსტანტინე შარაშენიძე",2,17306,0.501144,62520,35301,13497,29575,62274,246,0.564635,0.215883,0.473049,734,0.020793
"61","european_georgia","2","ამირან გიგინეიშვილი",1,2228,0.136662,29482,17192,6784,14190,29373,109,0.583135,0.230107,0.481311,881,0.051245
"61","gd","41","ალექსანდრე სარიშვილი",1,11036,0.676931,29482,17192,6784,14190,29373,109,0.583135,0.230107,0.481311,881,0.051245
"61","labour","10","დავით მოქია",1,297,0.018218,29482,17192,6784,14190,29373,109,0.583135,0.230107,0.481311,881,0.051245
"61","patriots","8","ლელა ჩახვაძე",1,657,0.040299,29482,17192,6784,14190,29373,109,0.583135,0.230107,0.481311,881,0.051245
"61","unm","5","კახაბერ ასკურავა",1,2085,0.127891,29482,17192,6784,14190,29373,109,0.583135,0.230107,0.481311,881,0.051245
"62","burjanadze_democratic","3","ერეკლე ჯიქია",1,97,0.008546,18388,11753,4789,10051,18308,80,0.639167,0.260442,0.546606,399,0.033949
"62","european_georgia","2","ლია ჩიგოგიძე",1,727,0.064053,18388,11753,4789,10051,18308,80,0.639167,0.260442,0.546606,399,0.033949
"62","free_democrats","20","გოჩა მეგრელიშვილი",1,2119,0.186696,18388,11753,4789,10051,18308,80,0.639167,0.260442,0.546606,399,0.033949
"62","gd","41","ირაკლი კუჭავა",1,6154,0.542203,18388,11753,4789,10051,18308,80,0.639167,0.260442,0.546606,399,0.033949
"62","labour","10","ალექსანდრე მდინარაძე",1,82,0.007225,18388,11753,4789,10051,18308,80,0.639167,0.260442,0.546606,399,0.033949
"62","patriots","8","მაია კუტუბიძე",1,1286,0.113304,18388,11753,4789,10051,18308,80,0.639167,0.260442,0.546606,399,0.033949
"62","unm","5","დიმიტრი კორიფაძე",1,868,0.076476,18388,11753,4789,10051,18308,80,0.639167,0.260442,0.546606,399,0.033949
"62","vashadze_2017","27","ვალერიან მექვაბიშვილი",1,17,0.001498,18388,11753,4789,10051,18308,80,0.639167,0.260442,0.546606,399,0.033949
"63","european_georgia","2","ზურაბ ლომია",1,843,0.067885,21141,13056,4623,10534,21078,63,0.617568,0.218675,0.498273,633,0.048483
"63","gd","41","ლევან მაკალათია",1,8074,0.650185,21141,13056,4623,10534,21078,63,0.617568,0.218675,0.498273,633,0.048483
"63","unm","5","დავითი კაჭარავა",1,3501,0.281929,21141,13056,4623,10534,21078,63,0.617568,0.218675,0.498273,633,0.048483
"64","european_georgia","2","მურადი შამათავა",1,2196,0.121313,40491,19071,8141,15853,40267,224,0.470994,0.201057,0.391519,897,0.047035
"64","free_democrats","20","აპოლონი გარუჩავა",1,460,0.025412,40491,19071,8141,15853,40267,224,0.470994,0.201057,0.391519,897,0.047035
"64","gd","41","ლევანი კუპრეიშვილი",1,10266,0.56712,40491,19071,8141,15853,40267,224,0.470994,0.201057,0.391519,897,0.047035
"64","labour","10","იგორი ბოჯგუა",1,468,0.025853,40491,19071,8141,15853,40267,224,0.470994,0.201057,0.391519,897,0.047035
"64","unm","5","კახაბერი ალანია",1,4643,0.256491,40491,19071,8141,15853,40267,224,0.470994,0.201057,0.391519,897,0.047035
"64","vashadze_2017","27","ზვიადი კუცია",1,69,0.003812,40491,19071,8141,15853,40267,224,0.470994,0.201057,0.391519,897,0.047035
"65","gd","41","ალექსანდრე გრიგალავა",2,11480,0.930383,32742,12629,3717,10083,32647,95,0.385713,0.113524,0.307953,283,0.022409
"65","unm","5","მამუკა დანელია",2,859,0.069617,32742,12629,3717,10083,32647,95,0.385713,0.113524,0.307953,283,0.022409
"66","european_georgia","2","მამუკა ჭოხონელიძე",1,2655,0.187077,28022,15303,6162,12509,27931,91,0.546107,0.219899,0.446399,1094,0.071489
"66","gd","41","გოჩა ქაჯაია",1,8969,0.631976,28022,15303,6162,12509,27931,91,0.546107,0.219899,0.446399,1094,0.071489
"66","unm","5","ანტონ ადამია",1,2365,0.166643,28022,15303,6162,12509,27931,91,0.546107,0.219899,0.446399,1094,0.071489
"66","vashadze_2017","27","ვაჟა მეტრეველი",1,203,0.014304,28022,15303,6162,12509,27931,91,0.546107,0.219899,0.446399,1094,0.071489
"67","european_georgia","2","ლელა ქებურია",1,4159,0.095056,121159,45903,17185,36558,120219,940,0.378866,0.141838,0.301736,1928,0.042002
"67","gd","41","ლაშა გოგია",1,23776,0.543414,121159,45903,17185,36558,120219,940,0.378866,0.141838,0.301736,1928,0.042002
"67","initiative_group","42","დომენტი სიჭინავა",1,6283,0.143602,121159,45903,17185,36558,120219,940,0.378866,0.141838,0.301736,1928,0.042002
"67","patriots","8","გოგიტა ბიგვავა",1,547,0.012502,121159,45903,17185,36558,120219,940,0.378866,0.141838,0.301736,1928,0.042002
"67","unm","5","ლევან კონჯარია",1,8904,0.203506,121159,45903,17185,36558,120219,940,0.378866,0.141838,0.301736,1928,0.042002
"67","vashadze_2017","27","გიზო სტურუა",1,84,0.00192,121159,45903,17185,36558,120219,940,0.378866,0.141838,0.301736,1928,0.042002
