precinct_id,precinct_key,smd,dd,pp,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
5453020,54.53.24,54,53,24,5453020,major54_2018_41,გივი ჭიჭინაძე,408,0.6667,1073,632,265,516,0.589,0.247,0.4809,19,0.0301
5453020,54.53.24,54,53,24,5453020,major54_2018_42,ვასილ კოპალიანი,4,0.0065,1073,632,265,516,0.589,0.247,0.4809,19,0.0301
5453030,54.53.25,54,53,25,5453030,major54_2018_2,გიორგი უგულავა,131,0.4323,473,304,145,251,0.6427,0.3066,0.5307,1,0.0033
5453030,54.53.25,54,53,25,5453030,major54_2018_17,გიორგი ლილუაშვილი,0,0,473,304,145,251,0.6427,0.3066,0.5307,1,0.0033
5453030,54.53.25,54,53,25,5453030,major54_2018_21,ზურაბ ქართველიშვილი,0,0,473,304,145,251,0.6427,0.3066,0.5307,1,0.0033
5453030,54.53.25,54,53,25,5453030,major54_2018_23,მამუკა ტუსკაძე,1,0.0033,473,304,145,251,0.6427,0.3066,0.5307,1,0.0033
5453030,54.53.25,54,53,25,5453030,major54_2018_41,გივი ჭიჭინაძე,169,0.5578,473,304,145,251,0.6427,0.3066,0.5307,1,0.0033
5453030,54.53.25,54,53,25,5453030,major54_2018_42,ვასილ კოპალიანი,2,0.0066,473,304,145,251,0.6427,0.3066,0.5307,1,0.0033
5453030,54.53.26,54,53,26,5453030,major54_2018_2,გიორგი უგულავა,95,0.4502,339,214,83,170,0.6313,0.2448,0.5015,3,0.014
5453030,54.53.26,54,53,26,5453030,major54_2018_17,გიორგი ლილუაშვილი,0,0,339,214,83,170,0.6313,0.2448,0.5015,3,0.014
5453030,54.53.26,54,53,26,5453030,major54_2018_21,ზურაბ ქართველიშვილი,0,0,339,214,83,170,0.6313,0.2448,0.5015,3,0.014
5453030,54.53.26,54,53,26,5453030,major54_2018_23,მამუკა ტუსკაძე,9,0.0427,339,214,83,170,0.6313,0.2448,0.5015,3,0.014
5453030,54.53.26,54,53,26,5453030,major54_2018_41,გივი ჭიჭინაძე,105,0.4976,339,214,83,170,0.6313,0.2448,0.5015,3,0.014
5453030,54.53.26,54,53,26,5453030,major54_2018_42,ვასილ კოპალიანი,2,0.0095,339,214,83,170,0.6313,0.2448,0.5015,3,0.014
5453030,54.53.27,54,53,27,5453030,major54_2018_2,გიორგი უგულავა,90,0.4225,381,221,132,201,0.5801,0.3465,0.5276,8,0.0362
5453030,54.53.27,54,53,27,5453030,major54_2018_17,გიორგი ლილუაშვილი,2,0.0094,381,221,132,201,0.5801,0.3465,0.5276,8,0.0362
5453030,54.53.27,54,53,27,5453030,major54_2018_21,ზურაბ ქართველიშვილი,0,0,381,221,132,201,0.5801,0.3465,0.5276,8,0.0362
5453030,54.53.27,54,53,27,5453030,major54_2018_23,მამუკა ტუსკაძე,1,0.0047,381,221,132,201,0.5801,0.3465,0.5276,8,0.0362
5453030,54.53.27,54,53,27,5453030,major54_2018_41,გივი ჭიჭინაძე,118,0.554,381,221,132,201,0.5801,0.3465,0.5276,8,0.0362
5453030,54.53.27,54,53,27,5453030,major54_2018_42,ვასილ კოპალიანი,2,0.0094,381,221,132,201,0.5801,0.3465,0.5276,8,0.0362
5453030,54.53.28,54,53,28,5453030,major54_2018_2,გიორგი უგულავა,96,0.24,706,424,165,338,0.6006,0.2337,0.4788,24,0.0566
