precinct_id,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
79011,79011,georgian_choice,რუსლან სალაძე,1,0.0012,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,victorious_georgia,კახაბერ სირაბიძე,3,0.0036,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,alliance,გოჩა გუგუნავა,12,0.0143,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,free_georgia,სულიკო მიქელაძე,6,0.0072,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,citizens,გიორგი მასალკინი,20,0.0239,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,justice,მირიან პაპუნიძე,3,0.0036,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,agmashenebeli,ბექა დიასამიძე,23,0.0275,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,gd,ტიტე აროშიძე,359,0.4289,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,georgian_idea,ირაკლი ცეცხლაძე,7,0.0084,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,conservatives,ვლადიმერ ურუშაძე,1,0.0012,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,georgian_march,მიხეილ მახარაძე,5,0.006,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,lelo,გენადი თებიძე,36,0.043,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,face_plus,თენგიზ რუხაძე,1,0.0012,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79012,79012,european_georgia,ვახტანგ კალოიანი,45,0.0548,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,tribuna,შალვა მაღრაძე,4,0.0049,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,unm,გიორგი კირთაძე,259,0.3155,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,patriots,ჯუმბერ ტაკიძე,23,0.028,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,labour,მარიამი გურგენიძე,4,0.0049,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,georgian_choice,რუსლან სალაძე,1,0.0012,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
79012,79012,victorious_georgia,კახაბერ სირაბიძე,3,0.0037,1638,874,262,725,0.5336,0.16,0.4426,28,0.032
