precinct_id,precinct_key,smd,dd,pp,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
101006,1.1.6,1,1,6,101006,mtatsminda_2019_24,მამუკა ტუსკაძე,0,0,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_27,ვალისა ღვინჯილია,1,0.0019,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_28,მიხეილ სალუაშვილი,1,0.0019,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_31,ირმა რაზმაძე,0,0,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_33,ჯემალ ნადარეიშვილი,1,0.0019,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_35,გერმანე საბო,34,0.0639,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_38,ნოდარ ინანეიშვილი,0,0,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_41,ვლადიმერ კახაძე,212,0.3985,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_42,ლევან იოსელიანი,31,0.0583,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_43,კობა დავითაშვილი,21,0.0395,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_44,სოფიო ხორგუანი,17,0.032,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_45,გრიგოლ გეგელია,15,0.0282,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_46,იოსებ კობერიძე,2,0.0038,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_47,თამარ ალფაიძე,12,0.0226,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101007,1.1.7,1,1,7,101007,mtatsminda_2019_4,ნიტა სიხარულიძე,0,0,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_9,გიორგი ანდრიაძე,3,0.0065,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_13,შალვა შავგულიძე,173,0.372,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_17,გიორგი ლილუაშვილი,1,0.0022,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_21,გიორგი შალიკაშვილი,1,0.0022,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_23,თებეა თენგიანი,0,0,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_24,მამუკა ტუსკაძე,1,0.0022,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_27,ვალისა ღვინჯილია,0,0,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_28,მიხეილ სალუაშვილი,1,0.0022,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
